Matrix,Cores,Run,Type,Iteration,Runtime,Gflops
0-0_N1008246.bin,24,7,ITER,155,0.00344269,17.5719
0-0_N1008246.bin,24,7,ITER,156,0.00336002,18.0043
0-0_N1008246.bin,24,7,ITER,157,0.00336767,17.9634
0-0_N1008246.bin,24,7,ITER,158,0.0033555,18.0286
0-0_N1008246.bin,24,7,ITER,159,0.00336135,17.9971
0-0_N1008246.bin,24,7,ITER,160,0.0033564,18.0237
0-0_N1008246.bin,24,7,ITER,161,0.0033581,18.0146
0-0_N1008246.bin,24,7,ITER,162,0.00337247,17.9378
0-0_N1008246.bin,24,7,ITER,163,0.00333856,18.12
0-0_N1008246.bin,24,7,ITER,164,0.00336987,17.9517
0-0_N1008246.bin,24,7,ITER,165,0.0033589,18.0103
0-0_N1008246.bin,24,7,ITER,166,0.00335919,18.0087
0-0_N1008246.bin,24,7,ITER,167,0.00337299,17.935
0-0_N1008246.bin,24,7,ITER,168,0.00333043,18.1643
0-0_N1008246.bin,24,7,ITER,169,0.00336345,17.9859
0-0_N1008246.bin,24,7,ITER,170,0.00337232,17.9386
0-0_N1008246.bin,24,7,ITER,171,0.00338039,17.8958
0-0_N1008246.bin,24,7,ITER,172,0.00338389,17.8773
0-0_N1008246.bin,24,7,ITER,173,0.00335465,18.0331
0-0_N1008246.bin,24,7,ITER,174,0.00335165,18.0492
0-0_N1008246.bin,24,7,ITER,175,0.00336761,17.9637
0-0_N1008246.bin,24,7,ITER,176,0.00334641,18.0775
0-0_N1008246.bin,24,7,ITER,177,0.00338581,17.8671
0-0_N1008246.bin,24,7,ITER,178,0.00336981,17.952
0-0_N1008246.bin,24,7,ITER,179,0.0033571,18.02
0-0_N1008246.bin,24,7,ITER,180,0.00338095,17.8928
0-0_N1008246.bin,24,7,ITER,181,0.0033484,18.0668
0-0_N1008246.bin,24,7,ITER,182,0.00335591,18.0264
0-0_N1008246.bin,24,7,ITER,183,0.00335125,18.0514
0-0_N1008246.bin,24,7,ITER,184,0.00335988,18.005
0-0_N1008246.bin,24,7,ITER,185,0.00337503,17.9242
0-0_N1008246.bin,24,7,ITER,186,0.00334883,18.0645
0-0_N1008246.bin,24,7,ITER,187,0.00339618,17.8126
0-0_N1008246.bin,24,7,ITER,188,0.00337224,17.939
0-0_N1008246.bin,24,7,ITER,189,0.00335543,18.0289
0-0_N1008246.bin,24,7,ITER,190,0.00334377,18.0918
0-0_N1008246.bin,24,7,ITER,191,0.00337564,17.921
0-0_N1008246.bin,24,7,ITER,192,0.0033777,17.9101
0-0_N1008246.bin,24,7,ITER,193,0.00335757,18.0174
0-0_N1008246.bin,24,7,ITER,194,0.00337908,17.9027
0-0_N1008246.bin,24,7,ITER,195,0.00334265,18.0979
0-0_N1008246.bin,24,7,ITER,196,0.00337827,17.907
0-0_N1008246.bin,24,7,ITER,197,0.00338234,17.8855
0-0_N1008246.bin,24,7,ITER,198,0.00336703,17.9668
0-0_N1008246.bin,24,7,ITER,199,0.00336753,17.9641
0-0_N1008246.bin,24,7,ITER,200,0.00336645,17.9699
0-0_N1008246.bin,24,7,ITER,201,0.00337378,17.9308
0-0_N1008246.bin,24,7,ITER,202,0.00335567,18.0276
0-0_N1008246.bin,24,7,ITER,203,0.00334216,18.1005
0-0_N1008246.bin,24,7,ITER,204,0.00334413,18.0898
0-0_N1008246.bin,24,7,ITER,205,0.00335616,18.025
0-0_N1008246.bin,24,7,ITER,206,0.0033817,17.8888
0-0_N1008246.bin,24,7,ITER,207,0.00335037,18.0562
0-0_N1008246.bin,24,7,ITER,208,0.00334434,18.0887
0-0_N1008246.bin,24,7,ITER,209,0.00337394,17.93
0-0_N1008246.bin,24,7,ITER,210,0.00333996,18.1124
0-0_N1008246.bin,24,7,ITER,211,0.00335886,18.0105
0-0_N1008246.bin,24,7,ITER,212,0.00337388,17.9303
0-0_N1008246.bin,24,7,ITER,213,0.00335456,18.0336
0-0_N1008246.bin,24,7,ITER,214,0.00336643,17.97
0-0_N1008246.bin,24,7,ITER,215,0.00336046,18.0019
0-0_N1008246.bin,24,7,ITER,216,0.00336627,17.9709
0-0_N1008246.bin,24,7,ITER,217,0.00337503,17.9242
0-0_N1008246.bin,24,7,ITER,218,0.00335015,18.0573
0-0_N1008246.bin,24,7,ITER,219,0.00334341,18.0937
0-0_N1008246.bin,24,7,ITER,220,0.00337178,17.9415
0-0_N1008246.bin,24,7,ITER,221,0.00335412,18.0359
0-0_N1008246.bin,24,7,ITER,222,0.00339107,17.8394
0-0_N1008246.bin,24,7,ITER,223,0.00335318,18.041
0-0_N1008246.bin,24,7,ITER,224,0.00336747,17.9644
0-0_N1008246.bin,24,7,ITER,225,0.00337651,17.9164
0-0_N1008246.bin,24,7,ITER,226,0.0033539,18.0371
0-0_N1008246.bin,24,7,ITER,227,0.00337638,17.9171
0-0_N1008246.bin,24,7,ITER,228,0.00334302,18.0959
0-0_N1008246.bin,24,7,ITER,229,0.00334272,18.0975
0-0_N1008246.bin,24,7,ITER,230,0.00338882,17.8512
0-0_N1008246.bin,24,7,ITER,231,0.00335121,18.0516
0-0_N1008246.bin,24,7,ITER,232,0.00334695,18.0746
0-0_N1008246.bin,24,7,ITER,233,0.00335979,18.0055
0-0_N1008246.bin,24,7,ITER,234,0.00336033,18.0026
0-0_N1008246.bin,24,7,ITER,235,0.00335506,18.0309
0-0_N1008246.bin,24,7,ITER,236,0.00336944,17.954
0-0_N1008246.bin,24,7,ITER,237,0.00335679,18.0216
0-0_N1008246.bin,24,7,ITER,238,0.00338635,17.8643
0-0_N1008246.bin,24,7,ITER,239,0.00336517,17.9767
0-0_N1008246.bin,24,7,ITER,240,0.0033396,18.1144
0-0_N1008246.bin,24,7,ITER,241,0.0033986,17.7999
0-0_N1008246.bin,24,7,ITER,242,0.00336512,17.977
0-0_N1008246.bin,24,7,ITER,243,0.00338071,17.8941
0-0_N1008246.bin,24,7,ITER,244,0.0033631,17.9878
0-0_N1008246.bin,24,7,ITER,245,0.00335506,18.0309
0-0_N1008246.bin,24,7,ITER,246,0.00335413,18.0359
0-0_N1008246.bin,24,7,ITER,247,0.00336452,17.9802
0-0_N1008246.bin,24,7,ITER,248,0.00334971,18.0597
0-0_N1008246.bin,24,7,ITER,249,0.00336931,17.9547
0-0_N1008246.bin,24,7,ITER,250,0.00337373,17.9311
0-0_N1008246.bin,24,7,ITER,251,0.00335828,18.0136
0-0_N1008246.bin,24,7,ITER,252,0.00335508,18.0308
0-0_N1008246.bin,24,7,ITER,253,0.0033648,17.9787
0-0_N1008246.bin,24,7,ITER,254,0.00336885,17.9571
0-0_N1008246.bin,24,7,ITER,255,0.00336059,18.0012
0-0_N1008246.bin,24,7,ITER,256,0.00334756,18.0713
0-0_N1008246.bin,24,7,ITER,257,0.00335796,18.0153
0-0_N1008246.bin,24,7,ITER,258,0.00333574,18.1354
0-0_N1008246.bin,24,7,ITER,259,0.00337543,17.9221
0-0_N1008246.bin,24,7,ITER,260,0.0033511,18.0522
0-0_N1008246.bin,24,7,ITER,261,0.00335746,18.018
0-0_N1008246.bin,24,7,ITER,262,0.00335753,18.0176
0-0_N1008246.bin,24,7,ITER,263,0.00334009,18.1117
0-0_N1008246.bin,24,7,ITER,264,0.00334932,18.0618
0-0_N1008246.bin,24,7,ITER,265,0.00337935,17.9013
0-0_N1008246.bin,24,7,ITER,266,0.00338171,17.8888
0-0_N1008246.bin,24,7,ITER,267,0.00336261,17.9904
0-0_N1008246.bin,24,7,ITER,268,0.00335339,18.0399
0-0_N1008246.bin,24,7,ITER,269,0.00336215,17.9929
0-0_N1008246.bin,24,7,ITER,270,0.00337358,17.9319
0-0_N1008246.bin,24,7,ITER,271,0.00335086,18.0535
0-0_N1008246.bin,24,7,ITER,272,0.00335764,18.0171
0-0_N1008246.bin,24,7,ITER,273,0.00336044,18.002
0-0_N1008246.bin,24,7,ITER,274,0.00333786,18.1238
0-0_N1008246.bin,24,7,ITER,275,0.00337899,17.9032
0-0_N1008246.bin,24,7,ITER,276,0.00334769,18.0706
0-0_N1008246.bin,24,7,ITER,277,0.00337312,17.9344
0-0_N1008246.bin,24,7,ITER,278,0.00337888,17.9038
0-0_N1008246.bin,24,7,ITER,279,0.00339227,17.8331
0-0_N1008246.bin,24,7,ITER,280,0.00334746,18.0718
0-0_N1008246.bin,24,7,ITER,281,0.00336317,17.9874
0-0_N1008246.bin,24,7,ITER,282,0.00334766,18.0707
0-0_N1008246.bin,24,7,ITER,283,0.00335619,18.0248
0-0_N1008246.bin,24,7,ITER,284,0.00336244,17.9913
0-0_N1008246.bin,24,7,ITER,285,0.00334973,18.0596
0-0_N1008246.bin,24,7,ITER,286,0.00338374,17.8781
0-0_N1008246.bin,24,7,ITER,287,0.00337023,17.9498
0-0_N1008246.bin,24,7,ITER,288,0.0033781,17.9079
0-0_N1008246.bin,24,7,ITER,289,0.00337832,17.9068
0-0_N1008246.bin,24,7,ITER,290,0.00334376,18.0918
0-0_N1008246.bin,24,7,ITER,291,0.00339377,17.8252
0-0_N1008246.bin,24,7,ITER,292,0.0033554,18.0291
0-0_N1008246.bin,24,7,ITER,293,0.00333579,18.1351
0-0_N1008246.bin,24,7,ITER,294,0.00336579,17.9734
0-0_N1008246.bin,24,7,ITER,295,0.00334615,18.0789
0-0_N1008246.bin,24,7,ITER,296,0.00334028,18.1107
0-0_N1008246.bin,24,7,ITER,297,0.00338769,17.8572
0-0_N1008246.bin,24,7,ITER,298,0.00335592,18.0263
0-0_N1008246.bin,24,7,ITER,299,0.00339097,17.84
0-0_N1008246.bin,24,7,ITER,300,0.00340823,17.7496
0-0_N1008246.bin,24,7,ITER,301,0.00336516,17.9768
0-0_N1008246.bin,24,7,ITER,302,0.00340787,17.7515
0-0_N1008246.bin,24,7,ITER,303,0.00335172,18.0489
0-0_N1008246.bin,24,7,ITER,304,0.00338043,17.8956
0-0_N1008246.bin,24,7,ITER,305,0.00334702,18.0742
0-0_N1008246.bin,24,7,ITER,306,0.00336097,17.9992
0-0_N1008246.bin,24,7,ITER,307,0.00335425,18.0352
0-0_N1008246.bin,24,7,ITER,308,0.0033626,17.9905
0-0_N1008246.bin,24,7,ITER,309,0.00338575,17.8675
0-0_N1008246.bin,24,7,ITER,310,0.0033576,18.0173
0-0_N1008246.bin,24,7,ITER,311,0.00335745,18.0181
0-0_N1008246.bin,24,7,ITER,312,0.00336703,17.9668
0-0_N1008246.bin,24,7,ITER,313,0.0033631,17.9878
0-0_N1008246.bin,24,7,ITER,314,0.0033473,18.0727
0-0_N1008246.bin,24,7,ITER,315,0.00338855,17.8527
0-0_N1008246.bin,24,7,ITER,316,0.00333999,18.1122
0-0_N1008246.bin,24,7,ITER,317,0.00336213,17.993
0-0_N1008246.bin,24,7,ITER,318,0.00335178,18.0485
0-0_N1008246.bin,24,7,ITER,319,0.00337105,17.9454
0-0_N1008246.bin,24,7,ITER,320,0.00336091,17.9995
0-0_N1008246.bin,24,7,ITER,321,0.00335756,18.0175
0-0_N1008246.bin,24,7,ITER,322,0.00334689,18.0749
0-0_N1008246.bin,24,7,ITER,323,0.00335219,18.0463
0-0_N1008246.bin,24,7,ITER,324,0.00336085,17.9998
0-0_N1008246.bin,24,7,ITER,325,0.00337819,17.9075
0-0_N1008246.bin,24,7,ITER,326,0.00336112,17.9984
0-0_N1008246.bin,24,7,ITER,327,0.00335944,18.0074
0-0_N1008246.bin,24,7,ITER,328,0.00372721,16.2306
0-0_N1008246.bin,24,7,ITER,329,0.00359166,16.8431
0-0_N1008246.bin,24,7,ITER,330,0.00338917,17.8494
0-0_N1008246.bin,24,7,ITER,331,0.00342243,17.676
0-0_N1008246.bin,24,7,ITER,332,0.00335833,18.0133
0-0_N1008246.bin,24,7,ITER,333,0.00336851,17.9589
0-0_N1008246.bin,24,7,ITER,334,0.00338162,17.8893
0-0_N1008246.bin,24,7,ITER,335,0.00337701,17.9137
0-0_N1008246.bin,24,7,ITER,336,0.00337493,17.9247
0-0_N1008246.bin,24,7,ITER,337,0.00338024,17.8966
0-0_N1008246.bin,24,7,ITER,338,0.00339356,17.8263
0-0_N1008246.bin,24,7,ITER,339,0.00337692,17.9142
0-0_N1008246.bin,24,7,ITER,340,0.00336669,17.9686
0-0_N1008246.bin,24,7,ITER,341,0.00336906,17.956
0-0_N1008246.bin,24,7,ITER,342,0.0033533,18.0404
0-0_N1008246.bin,24,7,ITER,343,0.00337039,17.9489
0-0_N1008246.bin,24,7,ITER,344,0.00335125,18.0514
0-0_N1008246.bin,24,7,ITER,345,0.00337869,17.9048
0-0_N1008246.bin,24,7,ITER,346,0.00337284,17.9358
0-0_N1008246.bin,24,7,ITER,347,0.00336733,17.9652
0-0_N1008246.bin,24,7,ITER,348,0.00339424,17.8228
0-0_N1008246.bin,24,7,ITER,349,0.00335632,18.0242
0-0_N1008246.bin,24,7,ITER,350,0.00337333,17.9332
0-0_N1008246.bin,24,7,ITER,351,0.00336949,17.9537
0-0_N1008246.bin,24,7,ITER,352,0.00335746,18.018
0-0_N1008246.bin,24,7,ITER,353,0.00333571,18.1355
0-0_N1008246.bin,24,7,ITER,354,0.00336515,17.9768
0-0_N1008246.bin,24,7,ITER,355,0.00335373,18.038
0-0_N1008246.bin,24,7,ITER,356,0.00336015,18.0036
0-0_N1008246.bin,24,7,ITER,357,0.0034169,17.7046
0-0_N1008246.bin,24,7,ITER,358,0.00339152,17.8371
0-0_N1008246.bin,24,7,ITER,359,0.00341112,17.7346
0-0_N1008246.bin,24,7,ITER,360,0.00334873,18.065
0-0_N1008246.bin,24,7,ITER,361,0.00338208,17.8868
0-0_N1008246.bin,24,7,ITER,362,0.00340457,17.7687
0-0_N1008246.bin,24,7,ITER,363,0.00346732,17.4471
0-0_N1008246.bin,24,7,ITER,364,0.00346978,17.4348
0-0_N1008246.bin,24,7,ITER,365,0.00346413,17.4632
0-0_N1008246.bin,24,7,ITER,366,0.00342265,17.6749
0-0_N1008246.bin,24,7,ITER,367,0.00343404,17.6162
0-0_N1008246.bin,24,7,ITER,368,0.00342805,17.647
0-0_N1008246.bin,24,7,ITER,369,0.00344009,17.5852
0-0_N1008246.bin,24,7,ITER,370,0.00342129,17.6818
0-0_N1008246.bin,24,7,ITER,371,0.00343546,17.6089
0-0_N1008246.bin,24,7,ITER,372,0.00344319,17.5694
0-0_N1008246.bin,24,7,ITER,373,0.00342652,17.6549
0-0_N1008246.bin,24,7,ITER,374,0.00340095,17.7876
0-0_N1008246.bin,24,7,ITER,375,0.00341882,17.6946
0-0_N1008246.bin,24,7,ITER,376,0.00343023,17.6358
0-0_N1008246.bin,24,7,ITER,377,0.00341881,17.6947
0-0_N1008246.bin,24,7,ITER,378,0.00340953,17.7429
0-0_N1008246.bin,24,7,ITER,379,0.00339422,17.8229
0-0_N1008246.bin,24,7,ITER,380,0.00340475,17.7678
0-0_N1008246.bin,24,7,ITER,381,0.00341104,17.735
0-0_N1008246.bin,24,7,ITER,382,0.00341751,17.7014
0-0_N1008246.bin,24,7,ITER,383,0.00341322,17.7237
0-0_N1008246.bin,24,7,ITER,384,0.00342525,17.6614
0-0_N1008246.bin,24,7,ITER,385,0.00341793,17.6992
0-0_N1008246.bin,24,7,ITER,386,0.00342343,17.6708
0-0_N1008246.bin,24,7,ITER,387,0.00339472,17.8202
0-0_N1008246.bin,24,7,ITER,388,0.00342728,17.6509
0-0_N1008246.bin,24,7,ITER,389,0.00340703,17.7559
0-0_N1008246.bin,24,7,ITER,390,0.00341364,17.7215
0-0_N1008246.bin,24,7,ITER,391,0.00340669,17.7576
0-0_N1008246.bin,24,7,ITER,392,0.00341553,17.7116
0-0_N1008246.bin,24,7,ITER,393,0.00340252,17.7794
0-0_N1008246.bin,24,7,ITER,394,0.00343282,17.6225
0-0_N1008246.bin,24,7,ITER,395,0.00342091,17.6838
0-0_N1008246.bin,24,7,ITER,396,0.00341179,17.7311
0-0_N1008246.bin,24,7,ITER,397,0.00342686,17.6531
0-0_N1008246.bin,24,7,ITER,398,0.00338728,17.8594
0-0_N1008246.bin,24,7,ITER,399,0.003387,17.8609
0-0_N1008246.bin,24,7,ITER,400,0.00335641,18.0237
0-0_N1008246.bin,24,7,ITER,401,0.00334833,18.0671
0-0_N1008246.bin,24,7,ITER,402,0.00346748,17.4463
0-0_N1008246.bin,24,7,ITER,403,0.00335549,18.0286
0-0_N1008246.bin,24,7,ITER,404,0.00336531,17.976
0-0_N1008246.bin,24,7,ITER,405,0.00336402,17.9829
0-0_N1008246.bin,24,7,ITER,406,0.00335524,18.0299
0-0_N1008246.bin,24,7,ITER,407,0.0033871,17.8603
0-0_N1008246.bin,24,7,ITER,408,0.00336451,17.9803
0-0_N1008246.bin,24,7,ITER,409,0.00335025,18.0568
0-0_N1008246.bin,24,7,ITER,410,0.00337896,17.9034
0-0_N1008246.bin,24,7,ITER,411,0.00341536,17.7126
0-0_N1008246.bin,24,7,ITER,412,0.0034335,17.619
0-0_N1008246.bin,24,7,ITER,413,0.00337058,17.9479
0-0_N1008246.bin,24,7,ITER,414,0.00339574,17.8149
0-0_N1008246.bin,24,7,ITER,415,0.00335588,18.0265
0-0_N1008246.bin,24,7,ITER,416,0.00337143,17.9434
0-0_N1008246.bin,24,7,ITER,417,0.00343997,17.5858
0-0_N1008246.bin,24,7,ITER,418,0.00345367,17.5161
0-0_N1008246.bin,24,7,ITER,419,0.00344263,17.5722
0-0_N1008246.bin,24,7,ITER,420,0.00342223,17.677
0-0_N1008246.bin,24,7,ITER,421,0.00345551,17.5067
0-0_N1008246.bin,24,7,ITER,422,0.00344408,17.5649
0-0_N1008246.bin,24,7,ITER,423,0.00340801,17.7507
0-0_N1008246.bin,24,7,ITER,424,0.00336432,17.9813
0-0_N1008246.bin,24,7,ITER,425,0.00337254,17.9374
0-0_N1008246.bin,24,7,ITER,426,0.00336647,17.9698
0-0_N1008246.bin,24,7,ITER,427,0.00336516,17.9768
0-0_N1008246.bin,24,7,ITER,428,0.00337745,17.9114
0-0_N1008246.bin,24,7,ITER,429,0.00334528,18.0836
0-0_N1008246.bin,24,7,ITER,430,0.00335993,18.0048
0-0_N1008246.bin,24,7,ITER,431,0.00337265,17.9369
0-0_N1008246.bin,24,7,ITER,432,0.00335929,18.0082
0-0_N1008246.bin,24,7,ITER,433,0.00334183,18.1023
0-0_N1008246.bin,24,7,ITER,434,0.00338315,17.8812
0-0_N1008246.bin,24,7,ITER,435,0.00338251,17.8846
0-0_N1008246.bin,24,7,ITER,436,0.00336732,17.9652
0-0_N1008246.bin,24,7,ITER,437,0.00335423,18.0353
0-0_N1008246.bin,24,7,ITER,438,0.0033364,18.1318
0-0_N1008246.bin,24,7,ITER,439,0.00338515,17.8706
0-0_N1008246.bin,24,7,ITER,440,0.0033588,18.0108
0-0_N1008246.bin,24,7,ITER,441,0.00335651,18.0231
0-0_N1008246.bin,24,7,ITER,442,0.00337407,17.9293
0-0_N1008246.bin,24,7,ITER,443,0.00335521,18.0301
0-0_N1008246.bin,24,7,ITER,444,0.00337284,17.9358
0-0_N1008246.bin,24,7,ITER,445,0.00334698,18.0744
0-0_N1008246.bin,24,7,ITER,446,0.00336826,17.9602
0-0_N1008246.bin,24,7,ITER,447,0.00337626,17.9177
0-0_N1008246.bin,24,7,ITER,448,0.00337094,17.946
0-0_N1008246.bin,24,7,ITER,449,0.00336487,17.9783
0-0_N1008246.bin,24,7,ITER,450,0.00336132,17.9973
0-0_N1008246.bin,24,7,ITER,451,0.00333565,18.1358
0-0_N1008246.bin,24,7,ITER,452,0.00338001,17.8978
0-0_N1008246.bin,24,7,ITER,453,0.00336025,18.003
0-0_N1008246.bin,24,7,ITER,454,0.00335421,18.0355
0-0_N1008246.bin,24,7,ITER,455,0.00335029,18.0566
0-0_N1008246.bin,24,7,ITER,456,0.00334811,18.0684
0-0_N1008246.bin,24,7,ITER,457,0.00336741,17.9648
0-0_N1008246.bin,24,7,ITER,458,0.00337508,17.9239
0-0_N1008246.bin,24,7,ITER,459,0.00337283,17.9359
0-0_N1008246.bin,24,7,ITER,460,0.0033783,17.9069
0-0_N1008246.bin,24,7,ITER,461,0.00335805,18.0148
0-0_N1008246.bin,24,7,ITER,462,0.00335295,18.0422
0-0_N1008246.bin,24,7,ITER,463,0.00337996,17.8981
0-0_N1008246.bin,24,7,ITER,464,0.00336707,17.9666
0-0_N1008246.bin,24,7,ITER,465,0.0033695,17.9537
0-0_N1008246.bin,24,7,ITER,466,0.0033446,18.0873
0-0_N1008246.bin,24,7,ITER,467,0.00335058,18.055
0-0_N1008246.bin,24,7,ITER,468,0.0033572,18.0194
0-0_N1008246.bin,24,7,ITER,469,0.00333661,18.1306
0-0_N1008246.bin,24,7,ITER,470,0.00337411,17.9291
0-0_N1008246.bin,24,7,ITER,471,0.0033851,17.8709
0-0_N1008246.bin,24,7,ITER,472,0.00337106,17.9453
0-0_N1008246.bin,24,7,ITER,473,0.00338053,17.895
0-0_N1008246.bin,24,7,ITER,474,0.00337136,17.9437
0-0_N1008246.bin,24,7,ITER,475,0.00334355,18.093
0-0_N1008246.bin,24,7,ITER,476,0.00334821,18.0678
0-0_N1008246.bin,24,7,ITER,477,0.00337274,17.9364
0-0_N1008246.bin,24,7,ITER,478,0.00334881,18.0646
0-0_N1008246.bin,24,7,ITER,479,0.00337706,17.9135
0-0_N1008246.bin,24,7,ITER,480,0.00333364,18.1467
0-0_N1008246.bin,24,7,ITER,481,0.00336883,17.9572
0-0_N1008246.bin,24,7,ITER,482,0.00335172,18.0489
0-0_N1008246.bin,24,7,ITER,483,0.00335669,18.0222
0-0_N1008246.bin,24,7,ITER,484,0.00337794,17.9088
0-0_N1008246.bin,24,7,ITER,485,0.0033563,18.0243
0-0_N1008246.bin,24,7,ITER,486,0.00336231,17.992
0-0_N1008246.bin,24,7,ITER,487,0.00336745,17.9645
0-0_N1008246.bin,24,7,ITER,488,0.00336292,17.9888
0-0_N1008246.bin,24,7,ITER,489,0.00337723,17.9125
0-0_N1008246.bin,24,7,ITER,490,0.00334365,18.0924
0-0_N1008246.bin,24,7,ITER,491,0.0033518,18.0484
0-0_N1008246.bin,24,7,ITER,492,0.00337002,17.9509
0-0_N1008246.bin,24,7,ITER,493,0.003354,18.0366
0-0_N1008246.bin,24,7,ITER,494,0.00334272,18.0975
0-0_N1008246.bin,24,7,ITER,495,0.00337614,17.9183
0-0_N1008246.bin,24,7,ITER,496,0.00335634,18.024
0-0_N1008246.bin,24,7,ITER,497,0.00336538,17.9756
0-0_N1008246.bin,24,7,ITER,498,0.00338293,17.8824
0-0_N1008246.bin,24,7,ITER,499,0.00334129,18.1052
0-0_N1008246.bin,24,7,ITER,500,0.00336774,17.963
0-0_N1008246.bin,24,7,ITER,501,0.00334839,18.0668
0-0_N1008246.bin,24,7,ITER,502,0.00336641,17.9701
0-0_N1008246.bin,24,7,ITER,503,0.00336151,17.9963
0-0_N1008246.bin,24,7,ITER,504,0.00333798,18.1232
0-0_N1008246.bin,24,7,ITER,505,0.00335633,18.0241
0-0_N1008246.bin,24,7,ITER,506,0.00334292,18.0964
0-0_N1008246.bin,24,7,ITER,507,0.00335717,18.0196
0-0_N1008246.bin,24,7,ITER,508,0.00337041,17.9488
0-0_N1008246.bin,24,7,ITER,509,0.00337506,17.924
0-0_N1008246.bin,24,7,ITER,510,0.00334221,18.1002
0-0_N1008246.bin,24,7,ITER,511,0.00339078,17.841
0-0_N1008246.bin,24,7,ITER,512,0.00336176,17.9949
0-0_N1008246.bin,24,7,ITER,513,0.00338774,17.857
0-0_N1008246.bin,24,7,ITER,514,0.00335082,18.0537
0-0_N1008246.bin,24,7,ITER,515,0.0033426,18.0981
0-0_N1008246.bin,24,7,ITER,516,0.00337476,17.9256
0-0_N1008246.bin,24,7,ITER,517,0.00336139,17.9969
0-0_N1008246.bin,24,7,ITER,518,0.00336314,17.9876
0-0_N1008246.bin,24,7,ITER,519,0.00335894,18.0101
0-0_N1008246.bin,24,7,ITER,520,0.00336194,17.994
0-0_N1008246.bin,24,7,ITER,521,0.00336866,17.9581
0-0_N1008246.bin,24,7,ITER,522,0.00336429,17.9814
0-0_N1008246.bin,24,7,ITER,523,0.00336724,17.9657
0-0_N1008246.bin,24,7,ITER,524,0.00334811,18.0684
0-0_N1008246.bin,24,7,ITER,525,0.00334775,18.0703
0-0_N1008246.bin,24,7,ITER,526,0.00335105,18.0525
0-0_N1008246.bin,24,7,ITER,527,0.00337507,17.924
0-0_N1008246.bin,24,7,ITER,528,0.00336388,17.9836
0-0_N1008246.bin,24,7,ITER,529,0.00335744,18.0181
0-0_N1008246.bin,24,7,ITER,530,0.00334571,18.0813
0-0_N1008246.bin,24,7,ITER,531,0.00333839,18.1209
0-0_N1008246.bin,24,7,ITER,532,0.00337779,17.9096
0-0_N1008246.bin,24,7,ITER,533,0.00335893,18.0101
0-0_N1008246.bin,24,7,ITER,534,0.00335661,18.0226
0-0_N1008246.bin,24,7,ITER,535,0.00336336,17.9864
0-0_N1008246.bin,24,7,ITER,536,0.00335176,18.0487
0-0_N1008246.bin,24,7,ITER,537,0.00337127,17.9442
0-0_N1008246.bin,24,7,ITER,538,0.0033652,17.9766
0-0_N1008246.bin,24,7,ITER,539,0.00335726,18.0191
0-0_N1008246.bin,24,7,ITER,540,0.00336894,17.9566
0-0_N1008246.bin,24,7,ITER,541,0.00335929,18.0082
0-0_N1008246.bin,24,7,ITER,542,0.00338309,17.8815
0-0_N1008246.bin,24,7,ITER,543,0.00334895,18.0638
0-0_N1008246.bin,24,7,ITER,544,0.00336853,17.9588
0-0_N1008246.bin,24,7,ITER,545,0.00335814,18.0144
0-0_N1008246.bin,24,7,ITER,546,0.0033693,17.9547
0-0_N1008246.bin,24,7,ITER,547,0.00335453,18.0337
0-0_N1008246.bin,24,7,ITER,548,0.00337791,17.9089
0-0_N1008246.bin,24,7,ITER,549,0.00333978,18.1134
0-0_N1008246.bin,24,7,ITER,550,0.00335941,18.0075
0-0_N1008246.bin,24,7,ITER,551,0.00334631,18.078
0-0_N1008246.bin,24,7,ITER,552,0.00336396,17.9832
0-0_N1008246.bin,24,7,ITER,553,0.00334361,18.0927
0-0_N1008246.bin,24,7,ITER,554,0.00336002,18.0043
0-0_N1008246.bin,24,7,ITER,555,0.00334606,18.0794
0-0_N1008246.bin,24,7,ITER,556,0.00336841,17.9595
0-0_N1008246.bin,24,7,ITER,557,0.00334519,18.0841
0-0_N1008246.bin,24,7,ITER,558,0.00336629,17.9707
0-0_N1008246.bin,24,7,ITER,559,0.00336961,17.953
0-0_N1008246.bin,24,7,ITER,560,0.00335107,18.0524
0-0_N1008246.bin,24,7,ITER,561,0.0033998,17.7936
0-0_N1008246.bin,24,7,ITER,562,0.00334834,18.0671
0-0_N1008246.bin,24,7,ITER,563,0.00334873,18.065
0-0_N1008246.bin,24,7,ITER,564,0.00337527,17.9229
0-0_N1008246.bin,24,7,ITER,565,0.00334839,18.0668
0-0_N1008246.bin,24,7,ITER,566,0.00335601,18.0258
0-0_N1008246.bin,24,7,ITER,567,0.00336122,17.9978
0-0_N1008246.bin,24,7,ITER,568,0.00337453,17.9268
0-0_N1008246.bin,24,7,ITER,569,0.00337963,17.8998
0-0_N1008246.bin,24,7,ITER,570,0.00335811,18.0145
0-0_N1008246.bin,24,7,ITER,571,0.00336789,17.9622
0-0_N1008246.bin,24,7,ITER,572,0.00337565,17.9209
0-0_N1008246.bin,24,7,ITER,573,0.00334777,18.0701
0-0_N1008246.bin,24,7,ITER,574,0.00335962,18.0064
0-0_N1008246.bin,24,7,ITER,575,0.00336137,17.997
0-0_N1008246.bin,24,7,ITER,576,0.00335951,18.007
0-0_N1008246.bin,24,7,ITER,577,0.00336123,17.9978
0-0_N1008246.bin,24,7,ITER,578,0.00334091,18.1072
