Matrix,Cores,Process_NUMA_Policy,Run,Iterations,IO_Time,SpMV_Time,SpMV_GFLOPS,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
0-0_N8642110.bin,1,interleave,15,61,0.438391,9.928485,0.052226,36120312328,197688379446,3197836,203097
0-0_N8642110.bin,8,membind,1,119,0.441896,10.283897,0.050421,296955919730,385808093465,15824398,27305
0-0_N8642110.bin,8,membind,2,119,0.441010,10.284035,0.050421,296965926569,385801105318,15667428,27236
0-0_N8642110.bin,8,membind,3,119,0.437001,10.283691,0.050422,296945202959,385803501671,15557390,25674
0-0_N8642110.bin,8,membind,4,119,0.440596,10.288268,0.050400,297170139921,385813674659,15336504,28279
0-0_N8642110.bin,8,membind,5,119,0.439137,10.283746,0.050422,297043836500,385801453541,15198913,26423
0-0_N8642110.bin,8,membind,6,119,0.438806,10.289250,0.050395,297174704715,385819636811,15002801,25815
0-0_N8642110.bin,8,membind,7,119,0.439291,10.286882,0.050407,297139174437,385810134306,14756809,24393
0-0_N8642110.bin,8,membind,8,119,0.440395,10.288458,0.050399,297188937417,385815102069,14471189,26426
0-0_N8642110.bin,8,membind,9,119,0.439425,10.285263,0.050415,297129517926,385804818520,14237419,25028
0-0_N8642110.bin,8,membind,10,119,0.441011,10.288454,0.050399,297203400755,385813581896,13991439,26277
0-0_N8642110.bin,8,membind,11,119,0.438490,10.285440,0.050414,297157681999,385807668280,13729885,26334
0-0_N8642110.bin,8,membind,12,119,0.438872,10.285412,0.050414,297152772474,385808775233,13360641,26270
0-0_N8642110.bin,8,membind,13,119,0.439357,10.283063,0.050425,297038914064,385796112421,12993998,27507
0-0_N8642110.bin,8,membind,14,119,0.438397,10.285113,0.050415,297092485648,385801909320,12672117,26271
0-0_N8642110.bin,8,membind,15,119,0.438270,10.280477,0.050438,297029976643,385794601516,12277660,27383
0-0_N8642110.bin,8,interleave,1,119,0.440878,10.285649,0.050413,297231175578,385796435694,11878691,24171
0-0_N8642110.bin,8,interleave,2,119,0.438315,10.283267,0.050424,297267509489,385808189486,11480657,26079
0-0_N8642110.bin,8,interleave,3,119,0.437626,10.284540,0.050418,297440380524,385802754720,11039638,24950
0-0_N8642110.bin,8,interleave,4,119,0.441036,10.279151,0.050444,297292835637,385800633858,10638205,23704
0-0_N8642110.bin,8,interleave,5,119,0.439433,10.280095,0.050440,297322823517,385796621496,10204142,24978
0-0_N8642110.bin,8,interleave,6,119,0.437047,10.280178,0.050439,297276172413,385798428328,9909638,24615
0-0_N8642110.bin,8,interleave,7,119,0.438192,10.285417,0.050414,297468667415,385798500881,10094680,21619
0-0_N8642110.bin,8,interleave,8,119,0.438451,10.286579,0.050408,297581358520,385803335354,11018974,22909
0-0_N8642110.bin,8,interleave,9,119,0.441226,10.289529,0.050394,297574210659,385804398067,11284121,21753
0-0_N8642110.bin,8,interleave,10,119,0.438339,10.281248,0.050434,297257714646,385804420983,11340000,25139
0-0_N8642110.bin,8,interleave,11,119,0.437560,10.286837,0.050407,297321879214,385802340270,11095346,27570
0-0_N8642110.bin,8,interleave,12,119,0.440906,10.284547,0.050418,296997809285,385816351668,10319972,26189
0-0_N8642110.bin,8,interleave,13,119,0.437333,10.287310,0.050404,296841807717,385812080829,10227677,26066
0-0_N8642110.bin,8,interleave,14,119,0.438330,10.276488,0.050458,297037865062,385800650279,10279064,28734
0-0_N8642110.bin,8,interleave,15,119,0.439001,10.280428,0.050438,297325189181,385807097552,10342253,27908
0-0_N8642110.bin,24,membind,1,276,0.438808,10.042148,0.051635,872519952209,896304207988,32732374,37310
0-0_N8642110.bin,24,membind,2,276,0.444672,10.048653,0.051602,872652598034,896236669346,34000512,36947
0-0_N8642110.bin,24,membind,3,276,0.444092,10.052199,0.051583,872920290058,896281240430,34266107,32963
0-0_N8642110.bin,24,membind,4,276,0.446249,10.046241,0.051614,872370037499,896240987110,33973177,38519
0-0_N8642110.bin,24,membind,5,276,0.443068,10.051277,0.051588,872804772948,896256099261,32197002,37634
0-0_N8642110.bin,24,membind,6,276,0.446807,10.046839,0.051611,872432062453,896239357268,30793402,31343
0-0_N8642110.bin,24,membind,7,276,0.445695,10.052021,0.051584,872880276460,896276406879,29361436,37587
0-0_N8642110.bin,24,membind,8,276,0.445616,10.047725,0.051606,872385320351,896237553160,29389809,31717
0-0_N8642110.bin,24,membind,9,276,0.443420,10.054056,0.051574,872947444240,896278409441,30279192,34798
0-0_N8642110.bin,24,membind,10,276,0.445656,10.047622,0.051607,872528408958,896263170691,31606138,35585
0-0_N8642110.bin,24,membind,11,276,0.444568,10.054785,0.051570,873000712405,896271579591,32394645,37089
0-0_N8642110.bin,24,membind,12,276,0.445758,10.047188,0.051609,872469889167,896230904095,33554047,34338
0-0_N8642110.bin,24,membind,13,276,0.442665,10.054418,0.051572,873037113405,896277438049,34659912,37876
0-0_N8642110.bin,24,membind,14,276,0.443853,10.045520,0.051618,872401560997,896240078131,35743886,37844
0-0_N8642110.bin,24,membind,15,276,0.443259,10.052911,0.051580,872861911691,896254284646,36590288,40512
0-0_N8642110.bin,24,interleave,1,276,0.442300,10.064079,0.051523,873847526553,896312804879,37382942,36164
0-0_N8642110.bin,24,interleave,2,276,0.444071,10.055849,0.051565,873125847393,896266849540,38226240,39744
0-0_N8642110.bin,24,interleave,3,276,0.443340,10.052044,0.051584,872859271899,896229707982,38969186,31199
0-0_N8642110.bin,24,interleave,4,276,0.443311,10.052246,0.051583,872947796598,896265311249,39746226,36045
0-0_N8642110.bin,24,interleave,5,276,0.443771,10.054983,0.051569,873064394719,896267582370,40655452,32602
0-0_N8642110.bin,24,interleave,6,276,0.444807,10.052290,0.051583,872832999421,896267929153,41407793,35938
0-0_N8642110.bin,24,interleave,7,276,0.442087,10.055223,0.051568,873035616899,896261974306,42115265,32242
0-0_N8642110.bin,24,interleave,8,276,0.444849,10.052756,0.051581,872758293364,896246036093,42688302,31655
0-0_N8642110.bin,24,interleave,9,276,0.443923,10.056254,0.051563,873100052412,896264578225,43583343,32946
0-0_N8642110.bin,24,interleave,10,276,0.444684,10.053525,0.051577,872758107217,896269453535,43908260,34107
0-0_N8642110.bin,24,interleave,11,276,0.444052,10.052874,0.051580,872654783277,896263544006,44801394,34801
0-0_N8642110.bin,24,interleave,12,276,0.443821,10.049431,0.051598,872442406362,896252719323,45397533,31430
0-0_N8642110.bin,24,interleave,13,276,0.445370,10.052063,0.051584,872583809454,896252955994,46099730,35287
0-0_N8642110.bin,24,interleave,14,276,0.444334,10.053417,0.051577,872636455220,896276550393,46378606,33529
0-0_N8642110.bin,24,interleave,15,276,0.443892,10.055060,0.051569,872763044141,896285480252,46923157,31481
0-0_N8642110.bin,48,membind,1,284,0.444095,9.981235,0.051950,1648150598596,935521981559,213289341,26128
0-0_N8642110.bin,48,membind,2,284,0.460684,9.965512,0.052032,1647482274590,935483757955,210891614,25855
0-0_N8642110.bin,48,membind,3,284,0.460153,9.985162,0.051930,1649356343068,935533508790,217277103,25850
0-0_N8642110.bin,48,membind,4,284,0.458739,9.964391,0.052038,1647307056590,935493730303,207623446,25994
0-0_N8642110.bin,48,membind,5,284,0.460916,9.982854,0.051942,1648787189384,935513473958,218146762,25723
0-0_N8642110.bin,48,membind,6,284,0.460196,9.958947,0.052066,1646763815238,935437539978,208736739,28825
0-0_N8642110.bin,48,membind,7,284,0.462532,9.984283,0.051934,1648858929165,935553486169,218582431,25315
0-0_N8642110.bin,48,membind,8,284,0.457258,9.964211,0.052039,1647162206850,935466809721,211661072,26319
0-0_N8642110.bin,48,membind,9,284,0.462396,9.985617,0.051927,1649691506054,935516033951,220314191,26212
0-0_N8642110.bin,48,membind,10,284,0.458725,9.970032,0.052009,1648178002664,935490334077,216866806,26699
0-0_N8642110.bin,48,membind,11,284,0.459986,9.986247,0.051924,1649296344646,935521403507,220681772,25490
0-0_N8642110.bin,48,membind,12,284,0.459030,9.966498,0.052027,1647054469047,935453165541,212431150,24966
0-0_N8642110.bin,48,membind,13,284,0.462821,9.989054,0.051909,1649821054689,935518817435,222771437,25157
0-0_N8642110.bin,48,membind,14,284,0.455896,9.970742,0.052005,1648104706833,935477191098,215800132,25375
0-0_N8642110.bin,48,membind,15,284,0.460504,9.993878,0.051884,1650265833429,935570429857,226221744,27230
0-0_N8642110.bin,48,interleave,1,284,0.444986,9.972209,0.051997,1648984516435,935429178383,222623564,25398
0-0_N8642110.bin,48,interleave,2,284,0.457104,9.993329,0.051887,1651552879303,935517122177,225018621,23780
0-0_N8642110.bin,48,interleave,3,284,0.456032,9.988316,0.051913,1651045678954,935494091786,231401577,25509
0-0_N8642110.bin,48,interleave,4,284,0.455454,9.995175,0.051878,1652139660608,935550235917,228920945,25682
0-0_N8642110.bin,48,interleave,5,284,0.457259,9.980194,0.051956,1650150268566,935448386518,228456290,24635
0-0_N8642110.bin,48,interleave,6,284,0.459435,9.994680,0.051880,1652067412523,935524567635,229548246,25054
0-0_N8642110.bin,48,interleave,7,284,0.453650,9.983944,0.051936,1650827132026,935454217804,239003525,23915
0-0_N8642110.bin,48,interleave,8,284,0.457687,9.989902,0.051905,1650731035940,935463780832,230237645,26161
0-0_N8642110.bin,48,interleave,9,284,0.454679,9.987516,0.051917,1650808601919,935433757207,239653169,25550
0-0_N8642110.bin,48,interleave,10,284,0.457935,9.990955,0.051900,1651369713641,935466031666,235050060,24150
0-0_N8642110.bin,48,interleave,11,284,0.457698,9.985370,0.051929,1650219397050,935469324829,237000767,26817
0-0_N8642110.bin,48,interleave,12,284,0.456117,10.001397,0.051845,1652216115779,935518869044,236324744,25712
0-0_N8642110.bin,48,interleave,13,284,0.456364,9.993511,0.051886,1650877311491,935503331090,232992215,25010
0-0_N8642110.bin,48,interleave,14,284,0.455275,9.995691,0.051875,1651277319036,935523495181,229172876,26250
0-0_N8642110.bin,48,interleave,15,284,0.456505,9.990739,0.051901,1651121113633,935467522265,240908379,24347
1-0_N1440352.bin,1,membind,1,152,0.095382,10.127802,0.008533,36847226728,82100291872,6213388553,163472
1-0_N1440352.bin,1,membind,2,152,0.081426,10.110901,0.008547,36781200646,82100291845,6215539195,164600
1-0_N1440352.bin,1,membind,3,152,0.081592,10.878259,0.007944,39541914508,82100293425,6210172405,164363
1-0_N1440352.bin,1,membind,4,152,0.081508,10.063182,0.008588,36618044204,82100291755,6214128365,159487
1-0_N1440352.bin,1,membind,5,152,0.082012,10.482288,0.008244,38125487656,82100292603,6213689030,158589
1-0_N1440352.bin,1,membind,6,152,0.082132,10.184779,0.008485,37050778597,82100292003,6213267552,160351
1-0_N1440352.bin,1,membind,7,152,0.081553,10.387916,0.008319,37781050643,82100292424,6213300109,164570
1-0_N1440352.bin,1,membind,8,152,0.081701,10.217081,0.008458,37161967231,82100292088,6213893912,158636
1-0_N1440352.bin,1,membind,9,152,0.081649,10.343964,0.008355,37625123594,82100292345,6213604698,155486
1-0_N1440352.bin,1,membind,10,152,0.081888,9.944552,0.008690,36162828184,82100291516,6216268636,156959
1-0_N1440352.bin,1,membind,11,152,0.081600,10.476231,0.008249,38094236242,82100292593,6215069090,156670
1-0_N1440352.bin,1,membind,12,152,0.081457,10.163197,0.008503,36967500549,82100291952,6215542732,151643
1-0_N1440352.bin,1,membind,13,152,0.081559,10.588662,0.008162,38511811709,82100292829,6213248591,156911
1-0_N1440352.bin,1,membind,14,152,0.081787,10.135055,0.008527,36866125962,82100291901,6215371461,156042
1-0_N1440352.bin,1,membind,15,152,0.081639,10.724527,0.008058,38994398962,82100293119,6211416383,151464
1-0_N1440352.bin,1,interleave,1,147,0.082322,9.651963,0.008954,35121083346,79399649785,6014481235,154486
1-0_N1440352.bin,1,interleave,2,147,0.081964,9.954778,0.008681,36210817676,79399650415,6012673283,156376
1-0_N1440352.bin,1,interleave,3,147,0.081854,9.652696,0.008953,35122446790,79399649795,6013926189,157435
1-0_N1440352.bin,1,interleave,4,147,0.081412,10.346277,0.008353,37619763042,79399651227,6009709338,157143
1-0_N1440352.bin,1,interleave,5,147,0.082122,9.651037,0.008955,35115409480,79399649772,6014187847,158199
1-0_N1440352.bin,1,interleave,6,147,0.081560,9.648630,0.008957,35105384702,79399649789,6013095430,161530
1-0_N1440352.bin,1,interleave,7,147,0.081670,9.661047,0.008945,35151555914,79399649812,6012632849,165338
1-0_N1440352.bin,1,interleave,8,147,0.081452,9.788462,0.008829,35609848215,79399650076,6011641643,167371
1-0_N1440352.bin,1,interleave,9,147,0.082166,9.666956,0.008940,35170907453,79399649834,6011995375,171221
1-0_N1440352.bin,1,interleave,10,147,0.081820,9.689670,0.008919,35257175677,79399649888,6010968457,167981
1-0_N1440352.bin,1,interleave,11,147,0.082345,9.680157,0.008928,35218454599,79399649846,6011098158,174761
1-0_N1440352.bin,1,interleave,12,147,0.081927,9.735677,0.008877,35418616601,79399650009,6010328476,172329
1-0_N1440352.bin,1,interleave,13,147,0.081734,9.672215,0.008935,35194559023,79399649842,6010269292,173144
1-0_N1440352.bin,1,interleave,14,147,0.081882,9.765088,0.008850,35524701546,79399650035,6009845253,178374
1-0_N1440352.bin,1,interleave,15,147,0.081704,9.685692,0.008923,35242040124,79399649860,6009430186,179508
1-0_N1440352.bin,8,membind,1,717,0.081922,10.265744,0.008418,298945622014,387396239691,29306956814,117503
1-0_N1440352.bin,8,membind,2,717,0.081889,10.260794,0.008422,298934789045,387381171782,29306204289,129034
1-0_N1440352.bin,8,membind,3,717,0.081707,10.258919,0.008424,298812723886,387368894744,29304690561,137324
1-0_N1440352.bin,8,membind,4,717,0.081675,10.259729,0.008423,298922749902,387371300243,29303791347,133872
1-0_N1440352.bin,8,membind,5,717,0.082113,10.260150,0.008423,298944260616,387393687075,29310069218,133334
1-0_N1440352.bin,8,membind,6,717,0.081821,10.263227,0.008420,299009189756,387373188654,29311730856,137391
1-0_N1440352.bin,8,membind,7,717,0.081718,10.255009,0.008427,298814753229,387373676007,29315841175,156893
1-0_N1440352.bin,8,membind,8,717,0.081773,10.260803,0.008422,298940865424,387381220406,29307501918,145960
1-0_N1440352.bin,8,membind,9,717,0.082033,10.257482,0.008425,298849976802,387377668091,29308169713,134994
1-0_N1440352.bin,8,membind,10,717,0.081604,10.259156,0.008424,298896763370,387379384396,29308475342,138927
1-0_N1440352.bin,8,membind,11,717,0.081838,10.264883,0.008419,299058097358,387381628398,29314894387,124893
1-0_N1440352.bin,8,membind,12,717,0.081883,10.265128,0.008419,299085051711,387403279567,29305216990,149455
1-0_N1440352.bin,8,membind,13,717,0.081845,10.264366,0.008420,298972094295,387376307294,29309737411,144319
1-0_N1440352.bin,8,membind,14,717,0.081747,10.261796,0.008422,298926050425,387384987944,29302565110,133790
1-0_N1440352.bin,8,membind,15,717,0.081679,10.257879,0.008425,298848063172,387376522075,29305972363,152815
1-0_N1440352.bin,8,interleave,1,716,0.082171,10.241686,0.008438,298379479244,386820362497,29267762428,160806
1-0_N1440352.bin,8,interleave,2,716,0.082432,10.242192,0.008438,298388393172,386833980361,29263021414,139659
1-0_N1440352.bin,8,interleave,3,716,0.081708,10.245854,0.008435,298514448790,386849603537,29268072790,165605
1-0_N1440352.bin,8,interleave,4,716,0.081624,10.257060,0.008426,298731171038,386868392350,29264728281,133833
1-0_N1440352.bin,8,interleave,5,716,0.081536,10.245816,0.008435,298500312487,386834365947,29266959254,166501
1-0_N1440352.bin,8,interleave,6,716,0.081750,10.248480,0.008433,298506781718,386836067113,29263174113,142884
1-0_N1440352.bin,8,interleave,7,716,0.082078,10.265954,0.008418,298791113610,386856302733,29260486920,138291
1-0_N1440352.bin,8,interleave,8,716,0.081676,10.243162,0.008437,298390624110,386835515665,29257254500,145802
1-0_N1440352.bin,8,interleave,9,716,0.081800,10.248551,0.008433,298429243670,386827977197,29272763888,150775
1-0_N1440352.bin,8,interleave,10,716,0.081578,10.261149,0.008422,298788729335,386866360259,29265217823,165719
1-0_N1440352.bin,8,interleave,11,716,0.081765,10.240926,0.008439,298372529802,386836610162,29266206498,133073
1-0_N1440352.bin,8,interleave,12,716,0.081929,10.252845,0.008429,298682775308,386860760819,29263835762,162290
1-0_N1440352.bin,8,interleave,13,716,0.081432,10.243647,0.008437,298364254353,386824338282,29266273794,142170
1-0_N1440352.bin,8,interleave,14,716,0.081847,10.251625,0.008430,298650538854,386849967995,29267161946,147330
1-0_N1440352.bin,8,interleave,15,716,0.081783,10.245016,0.008435,298465692028,386843352885,29269032132,147240
1-0_N1440352.bin,24,membind,1,1775,0.081417,10.098184,0.008558,882356510776,959815605659,79794689969,51242
1-0_N1440352.bin,24,membind,2,1775,0.100819,10.010315,0.008633,874687675707,959592360127,79800871087,52859
1-0_N1440352.bin,24,membind,3,1775,0.100041,9.959643,0.008677,870227949431,959714056761,79781789451,67090
1-0_N1440352.bin,24,membind,4,1775,0.103517,10.159808,0.008506,887806916261,959495879827,79835701268,67698
1-0_N1440352.bin,24,membind,5,1775,0.098478,10.071635,0.008581,880092386363,959787843951,79786271270,53036
1-0_N1440352.bin,24,membind,6,1775,0.097483,10.002185,0.008640,874026810106,959598425203,79796048002,57060
1-0_N1440352.bin,24,membind,7,1775,0.101104,10.063855,0.008587,879404543323,959733110269,79800271451,72483
1-0_N1440352.bin,24,membind,8,1775,0.096352,10.032837,0.008614,876744017867,959438109148,79835963295,69296
1-0_N1440352.bin,24,membind,9,1775,0.099143,10.070676,0.008581,880006747131,959796276043,79798286381,73645
1-0_N1440352.bin,24,membind,10,1775,0.101079,10.157483,0.008508,887636465248,960070979094,79800776742,60089
1-0_N1440352.bin,24,membind,11,1775,0.099300,9.954235,0.008682,869860195260,959624716611,79786421463,61084
1-0_N1440352.bin,24,membind,12,1775,0.101745,10.238472,0.008441,894681980571,960179541512,79803843471,67022
1-0_N1440352.bin,24,membind,13,1775,0.100192,9.950684,0.008685,869474138609,959742808162,79776751984,63538
1-0_N1440352.bin,24,membind,14,1775,0.101479,9.980009,0.008659,872126200207,959486483663,79824946941,77347
1-0_N1440352.bin,24,membind,15,1775,0.098441,9.943740,0.008691,868865608150,959658384243,79771299335,62416
1-0_N1440352.bin,24,interleave,1,1779,0.090346,10.060886,0.008590,879123663741,961662742725,80013186930,61980
1-0_N1440352.bin,24,interleave,2,1779,0.099880,9.965318,0.008672,870681624158,961832037411,79975605809,57421
1-0_N1440352.bin,24,interleave,3,1779,0.103981,10.131349,0.008530,885244094351,961778260927,80021334978,64015
1-0_N1440352.bin,24,interleave,4,1779,0.099598,10.189603,0.008481,890368483345,962619836812,79965072078,61647
1-0_N1440352.bin,24,interleave,5,1779,0.102077,10.216396,0.008459,892745505413,962551624807,79966522092,77706
1-0_N1440352.bin,24,interleave,6,1779,0.102486,10.088847,0.008566,881473756354,961777897064,79989874359,48477
1-0_N1440352.bin,24,interleave,7,1779,0.100004,10.017913,0.008627,875309110237,961802196602,79960160522,72448
1-0_N1440352.bin,24,interleave,8,1779,0.100560,10.188767,0.008482,890271043294,962604194021,79948823902,57053
1-0_N1440352.bin,24,interleave,9,1779,0.102922,10.130029,0.008531,885119234510,962135601220,79971924237,63872
1-0_N1440352.bin,24,interleave,10,1779,0.100943,10.131875,0.008530,885183362169,962022953388,79970789342,80715
1-0_N1440352.bin,24,interleave,11,1779,0.099786,10.057818,0.008592,878648635410,962159612606,79973252155,50681
1-0_N1440352.bin,24,interleave,12,1779,0.103347,10.243248,0.008437,895146411983,962205370973,80005823637,66439
1-0_N1440352.bin,24,interleave,13,1779,0.099724,10.171469,0.008496,888803073449,962012362382,80009341417,60968
1-0_N1440352.bin,24,interleave,14,1779,0.100417,10.246545,0.008434,895383773760,962176160295,80001071058,60784
1-0_N1440352.bin,24,interleave,15,1779,0.099131,10.127597,0.008533,884970434473,961637006289,80039206906,65852
1-0_N1440352.bin,48,membind,1,2100,0.089998,9.981546,0.008658,1743332170949,1149777607714,90704957804,77081
1-0_N1440352.bin,48,membind,2,2100,0.120830,10.054865,0.008595,1756332027542,1150387734983,90707018430,80578
1-0_N1440352.bin,48,membind,3,2100,0.118484,9.959301,0.008677,1739588415413,1149660782583,90710758682,71624
1-0_N1440352.bin,48,membind,4,2100,0.123411,10.057810,0.008592,1756934621254,1150302978957,90710677824,69265
1-0_N1440352.bin,48,membind,5,2100,0.119654,10.305008,0.008386,1800112525941,1147311652009,90296016805,72229
1-0_N1440352.bin,48,membind,6,2100,0.122364,9.976831,0.008662,1742497019430,1149452188833,90693927639,71920
1-0_N1440352.bin,48,membind,7,2100,0.122061,9.981042,0.008659,1743402906515,1149675447700,90699589434,73633
1-0_N1440352.bin,48,membind,8,2100,0.118580,9.946567,0.008689,1737381476420,1149453464736,90705393848,62343
1-0_N1440352.bin,48,membind,9,2100,0.122746,9.974588,0.008664,1742327690018,1149692504411,90711472170,73581
1-0_N1440352.bin,48,membind,10,2100,0.119462,9.973637,0.008665,1742084446203,1149560214732,90710853173,71092
1-0_N1440352.bin,48,membind,11,2100,0.122598,10.420057,0.008294,1820347965945,1148169804628,90302857986,76958
1-0_N1440352.bin,48,membind,12,2100,0.121149,9.957563,0.008679,1739230540039,1149542996307,90710904734,58556
1-0_N1440352.bin,48,membind,13,2100,0.122879,9.967037,0.008671,1740876109556,1149627674809,90712278293,69836
1-0_N1440352.bin,48,membind,14,2100,0.124418,9.957611,0.008679,1739386563562,1149472603141,90708010258,83981
1-0_N1440352.bin,48,membind,15,2100,0.122922,9.966499,0.008671,1740946187167,1149709656895,90715171273,80957
1-0_N1440352.bin,48,interleave,1,2095,0.101395,9.952354,0.008683,1738259159636,1146714552152,90471129697,65957
1-0_N1440352.bin,48,interleave,2,2095,0.121596,10.031347,0.008615,1752287878615,1147498548398,90478579274,66803
1-0_N1440352.bin,48,interleave,3,2095,0.117855,9.966440,0.008671,1740611272164,1146626178227,90471213585,67712
1-0_N1440352.bin,48,interleave,4,2095,0.122552,10.540042,0.008199,1841152715590,1145661726243,90060127358,74560
1-0_N1440352.bin,48,interleave,5,2095,0.119845,10.439168,0.008279,1823465453032,1144732112806,90053951909,66612
1-0_N1440352.bin,48,interleave,6,2095,0.119908,9.972882,0.008666,1741671531496,1146895278063,90485844499,79350
1-0_N1440352.bin,48,interleave,7,2095,0.120891,10.061638,0.008589,1757721785302,1147367341876,90496570649,75265
1-0_N1440352.bin,48,interleave,8,2095,0.118760,9.941941,0.008693,1736683140062,1146789325434,90484007196,76219
1-0_N1440352.bin,48,interleave,9,2095,0.121262,9.991376,0.008650,1745179423562,1147141522771,90482450658,91452
1-0_N1440352.bin,48,interleave,10,2095,0.119493,9.937588,0.008696,1735775215069,1146723339881,90485953048,81215
1-0_N1440352.bin,48,interleave,11,2095,0.122664,10.075804,0.008577,1760119491651,1147894309605,90461870573,72018
1-0_N1440352.bin,48,interleave,12,2095,0.120570,9.955584,0.008681,1738821806799,1146702127562,90472039794,74895
1-0_N1440352.bin,48,interleave,13,2095,0.123048,9.974828,0.008664,1742327470892,1146795706089,90468322091,65269
1-0_N1440352.bin,48,interleave,14,2095,0.122471,9.958723,0.008678,1739560170694,1146713347639,90475789624,89188
1-0_N1440352.bin,48,interleave,15,2095,0.122694,10.040324,0.008607,1753791487492,1147549689499,90475587842,68676
1-0_N201649.bin,1,membind,1,1299,0.022360,9.622001,0.001257,34967300431,98230050424,4131722848,134343
1-0_N201649.bin,1,membind,2,1299,0.011575,9.665842,0.001252,35127472188,98230050524,4116855374,157816
1-0_N201649.bin,1,membind,3,1299,0.011596,9.725727,0.001244,35344421022,98230050591,4147699718,152444
1-0_N201649.bin,1,membind,4,1299,0.011570,9.764090,0.001239,35485480108,98230050721,4115535513,170254
1-0_N201649.bin,1,membind,5,1299,0.011582,9.820108,0.001232,35687272220,98230050859,4152406263,176719
1-0_N201649.bin,1,membind,6,1299,0.011575,9.826092,0.001231,35708932358,98230050847,4131137141,152928
1-0_N201649.bin,1,membind,7,1299,0.011505,9.883463,0.001224,35913451645,98230050916,4175443418,160018
1-0_N201649.bin,1,membind,8,1299,0.011474,9.890738,0.001223,35948494229,98230050897,4110598220,213408
1-0_N201649.bin,1,membind,9,1299,0.011780,9.941855,0.001217,36128864644,98230051208,4155352175,206853
1-0_N201649.bin,1,membind,10,1299,0.011653,9.966835,0.001214,36223921464,98230051184,4171135731,152699
1-0_N201649.bin,1,membind,11,1299,0.011719,9.996790,0.001210,36336266932,98230051250,4174294120,176820
1-0_N201649.bin,1,membind,12,1299,0.011537,9.074081,0.001333,32973145879,98230049337,4071528445,4537
1-0_N201649.bin,1,membind,13,1299,0.011616,9.166044,0.001320,33296593080,98230049518,4081168835,32924
1-0_N201649.bin,1,membind,14,1299,0.011582,9.284190,0.001303,33721003733,98230049718,4089517480,56434
1-0_N201649.bin,1,membind,15,1299,0.011573,9.346718,0.001294,33967735210,98230049916,4093082737,67819
1-0_N201649.bin,1,interleave,1,1303,0.011944,9.473687,0.001277,34432475491,98532529071,4115233564,96294
1-0_N201649.bin,1,interleave,2,1303,0.011589,9.529913,0.001270,34639003985,98532529154,4112317582,130681
1-0_N201649.bin,1,interleave,3,1303,0.011654,9.604293,0.001260,34899728519,98532529337,4132605068,134004
1-0_N201649.bin,1,interleave,4,1303,0.011652,9.645592,0.001254,35055474263,98532529417,4136228470,166555
1-0_N201649.bin,1,interleave,5,1303,0.011689,9.694210,0.001248,35237577568,98532529527,4124513127,141912
1-0_N201649.bin,1,interleave,6,1303,0.011585,9.759995,0.001240,35466851850,98532529610,4155483086,214028
1-0_N201649.bin,1,interleave,7,1303,0.011557,9.792766,0.001235,35582755483,98532529763,4123535774,178709
1-0_N201649.bin,1,interleave,8,1303,0.011684,9.845779,0.001229,35778866928,98532529845,4138374415,188148
1-0_N201649.bin,1,interleave,9,1303,0.011669,9.890478,0.001223,35944048140,98532529940,4158313963,209264
1-0_N201649.bin,1,interleave,10,1303,0.011694,9.890895,0.001223,35944855851,98532529942,4136421752,179143
1-0_N201649.bin,1,interleave,11,1303,0.011687,9.922883,0.001219,36060704294,98532530018,4123971353,222471
1-0_N201649.bin,1,interleave,12,1303,0.011676,9.948102,0.001216,36156110029,98532530019,4159583252,240730
1-0_N201649.bin,1,interleave,13,1303,0.011766,9.972320,0.001213,36239986057,98532530043,4152242311,235102
1-0_N201649.bin,1,interleave,14,1303,0.011716,10.001684,0.001210,36352282428,98532530154,4165880035,265754
1-0_N201649.bin,1,interleave,15,1303,0.011704,9.995129,0.001210,36328813096,98532530135,4171811624,254874
1-0_N201649.bin,8,membind,1,7805,0.012189,10.251128,0.001180,297796759124,590461544719,24931811751,79331
1-0_N201649.bin,8,membind,2,7805,0.011572,10.240542,0.001181,297477011636,590450669784,24960636467,63105
1-0_N201649.bin,8,membind,3,7805,0.011633,10.245151,0.001181,297614770636,590458353218,25096469131,72992
1-0_N201649.bin,8,membind,4,7805,0.011534,10.245044,0.001181,297612536221,590454923571,24879463281,72706
1-0_N201649.bin,8,membind,5,7805,0.011598,10.254574,0.001180,297898321989,590468152365,25046796684,62555
1-0_N201649.bin,8,membind,6,7805,0.011675,10.247064,0.001181,297681689984,590459256893,24988531518,62317
1-0_N201649.bin,8,membind,7,7805,0.011559,10.257428,0.001180,297965924911,590474732996,25051022300,65119
1-0_N201649.bin,8,membind,8,7805,0.011607,10.246801,0.001181,297700386024,590457068081,24974749557,87866
1-0_N201649.bin,8,membind,9,7805,0.011588,10.244914,0.001181,297622823302,590446378030,24972859826,55512
1-0_N201649.bin,8,membind,10,7805,0.011702,10.254771,0.001180,297871981214,590482245038,24971700828,94654
1-0_N201649.bin,8,membind,11,7805,0.011590,10.242903,0.001181,297555227878,590449329599,25265333566,43855
1-0_N201649.bin,8,membind,12,7805,0.011547,10.249465,0.001180,297728089942,590464375628,24841983284,77374
1-0_N201649.bin,8,membind,13,7805,0.011601,10.242964,0.001181,297572178811,590451811851,25017333101,55563
