Matrix,Cores,Process_NUMA_Policy,Run,Iterations,IO_Time,SpMV_Time,SpMV_GFLOPS,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
0-0_N8642110.bin,1,interleave,15,61,0.434470,9.875900,0.052504,35929505805,197688379389,3203545,203669
0-0_N8642110.bin,8,membind,1,119,0.434240,10.277160,0.050454,295922950971,385807825047,17170036,22880
0-0_N8642110.bin,8,membind,2,119,0.433698,10.276768,0.050456,295916421728,385809723940,17167088,22951
0-0_N8642110.bin,8,membind,3,119,0.433889,10.277187,0.050454,295879350906,385811650479,17174443,23892
0-0_N8642110.bin,8,membind,4,119,0.435003,10.277802,0.050451,295899191620,385807875184,17183408,24514
0-0_N8642110.bin,8,membind,5,119,0.435544,10.277562,0.050452,295868822537,385807831985,17153378,22826
0-0_N8642110.bin,8,membind,6,119,0.435098,10.278010,0.050450,295861364092,385808626370,17172748,22996
0-0_N8642110.bin,8,membind,7,119,0.435088,10.277107,0.050455,295857043713,385804629295,17145024,23612
0-0_N8642110.bin,8,membind,8,119,0.433739,10.278080,0.050450,295850474520,385806796371,17120364,25504
0-0_N8642110.bin,8,membind,9,119,0.435194,10.276676,0.050457,295847357667,385811690972,17204484,24260
0-0_N8642110.bin,8,membind,10,119,0.434935,10.278202,0.050449,295887702919,385809950843,17145936,23908
0-0_N8642110.bin,8,membind,11,119,0.435261,10.277235,0.050454,295787070158,385810361063,17210542,23477
0-0_N8642110.bin,8,membind,12,119,0.435530,10.277579,0.050452,295839151071,385806081803,17124909,23194
0-0_N8642110.bin,8,membind,13,119,0.435340,10.278481,0.050448,295813844834,385807515941,17173056,22679
0-0_N8642110.bin,8,membind,14,119,0.435996,10.279623,0.050442,295875599944,385811695288,16988112,24711
0-0_N8642110.bin,8,membind,15,119,0.434926,10.277171,0.050454,295816651492,385808134657,17079490,24439
0-0_N8642110.bin,8,interleave,1,119,0.435154,10.278805,0.050446,295866043251,385815015093,17034193,24481
0-0_N8642110.bin,8,interleave,2,119,0.433694,10.278217,0.050449,295816193762,385816009195,17092348,21306
0-0_N8642110.bin,8,interleave,3,119,0.434442,10.278010,0.050450,295879318355,385814370052,17071583,24589
0-0_N8642110.bin,8,interleave,4,119,0.434922,10.278240,0.050449,295888458598,385811321562,17080705,21937
0-0_N8642110.bin,8,interleave,5,119,0.434366,10.278669,0.050447,295797539382,385816655285,17006654,26158
0-0_N8642110.bin,8,interleave,6,119,0.433491,10.277839,0.050451,295825326864,385811469252,17076690,22116
0-0_N8642110.bin,8,interleave,7,119,0.434656,10.276333,0.050458,295738651170,385807739937,17019335,24786
0-0_N8642110.bin,8,interleave,8,119,0.433795,10.278398,0.050448,295802164137,385813706011,17095089,22085
0-0_N8642110.bin,8,interleave,9,119,0.434779,10.275888,0.050461,295741082380,385801579528,17028308,22485
0-0_N8642110.bin,8,interleave,10,119,0.434740,10.278220,0.050449,295842043966,385811862959,17098207,22612
0-0_N8642110.bin,8,interleave,11,119,0.434007,10.276837,0.050456,295791363025,385803923630,17104275,22841
0-0_N8642110.bin,8,interleave,12,119,0.434076,10.277663,0.050452,295842905011,385808163333,17098259,26371
0-0_N8642110.bin,8,interleave,13,119,0.433187,10.277140,0.050454,295867898749,385812221939,17099493,23542
0-0_N8642110.bin,8,interleave,14,119,0.434802,10.277339,0.050453,295842661805,385810204283,17136033,23951
0-0_N8642110.bin,8,interleave,15,119,0.434739,10.277074,0.050455,295876295470,385808138912,17106524,23043
0-0_N8642110.bin,24,membind,1,276,0.434558,8.022415,0.064635,692480019516,897228285684,38959804,34530
0-0_N8642110.bin,24,membind,2,276,0.437964,8.020966,0.064646,692555605198,897222296296,38891790,35023
0-0_N8642110.bin,24,membind,3,276,0.438151,8.021367,0.064643,692690180294,897221011299,39057766,34592
0-0_N8642110.bin,24,membind,4,276,0.440590,8.021474,0.064642,692789804728,897224149000,39038444,35190
0-0_N8642110.bin,24,membind,5,276,0.440774,8.020145,0.064653,692965598867,897215193776,38954249,38092
0-0_N8642110.bin,24,membind,6,276,0.439745,8.018626,0.064665,693077064359,897200055327,38775209,34642
0-0_N8642110.bin,24,membind,7,276,0.439321,8.018824,0.064664,693353403252,897187095165,38384602,36422
0-0_N8642110.bin,24,membind,8,276,0.439533,8.013848,0.064704,693314179548,897154483435,37627012,37781
0-0_N8642110.bin,24,membind,9,276,0.439043,8.016283,0.064684,693782057404,897162935365,36628412,36181
0-0_N8642110.bin,24,membind,10,276,0.440285,8.015819,0.064688,693976794653,897169815132,35590491,36627
0-0_N8642110.bin,24,membind,11,276,0.440269,8.019624,0.064657,694406300907,897189256203,34371787,38825
0-0_N8642110.bin,24,membind,12,276,0.438885,8.023101,0.064629,694785473683,897211160896,33073070,36533
0-0_N8642110.bin,24,membind,13,276,0.440058,8.022184,0.064637,694742762825,897213199649,31660987,34632
0-0_N8642110.bin,24,membind,14,276,0.440321,8.019851,0.064655,694619638266,897191340547,30363752,34053
0-0_N8642110.bin,24,membind,15,276,0.440117,8.019854,0.064655,694745168502,897184825933,28347759,36467
0-0_N8642110.bin,24,interleave,1,276,0.436587,8.021760,0.064640,695257716937,897214594345,26490480,34389
0-0_N8642110.bin,24,interleave,2,276,0.438888,8.017393,0.064675,695148633317,897178830892,24125782,38357
0-0_N8642110.bin,24,interleave,3,276,0.439248,8.021079,0.064645,695390863929,897194506072,24118655,37826
0-0_N8642110.bin,24,interleave,4,276,0.438448,8.019043,0.064662,694996697160,897185495128,26492382,37698
0-0_N8642110.bin,24,interleave,5,276,0.437424,8.022236,0.064636,694677747343,897216895878,24593948,38560
0-0_N8642110.bin,24,interleave,6,276,0.437760,8.014899,0.064695,694306091447,897220200286,24139196,38503
0-0_N8642110.bin,24,interleave,7,276,0.435597,8.020667,0.064649,694981624339,897210050424,24704918,45265
0-0_N8642110.bin,24,interleave,8,276,0.437679,8.020697,0.064649,694716599831,897167100907,26554165,39939
0-0_N8642110.bin,24,interleave,9,276,0.437961,8.023371,0.064627,694832839028,897177272864,24511214,40377
0-0_N8642110.bin,24,interleave,10,276,0.438227,8.019925,0.064655,694604334301,897164722084,24141857,41279
0-0_N8642110.bin,24,interleave,11,276,0.438243,8.020728,0.064648,694618054060,897168715829,25718000,40413
0-0_N8642110.bin,24,interleave,12,276,0.438728,8.019984,0.064654,694631184129,897177874541,28285247,36226
0-0_N8642110.bin,24,interleave,13,276,0.437797,8.019394,0.064659,694296059272,897167652542,29541805,34709
0-0_N8642110.bin,24,interleave,14,276,0.438517,8.019244,0.064660,694229101967,897197122873,31486685,38056
0-0_N8642110.bin,24,interleave,15,276,0.438746,8.018012,0.064670,694136085399,897174016116,31679314,36316
0-0_N8642110.bin,48,membind,1,284,0.438292,4.150740,0.124924,718322862315,923078929160,34128721,24168
0-0_N8642110.bin,48,membind,2,284,0.448501,4.154664,0.124806,718835902514,923127511425,34366665,26193
0-0_N8642110.bin,48,membind,3,284,0.448439,4.148730,0.124984,717750181223,923057183684,34871102,24754
0-0_N8642110.bin,48,membind,4,284,0.447301,4.150279,0.124938,718214262839,923097838538,35230057,25805
0-0_N8642110.bin,48,membind,5,284,0.447525,4.148495,0.124992,717897841523,923081099444,35435332,25551
0-0_N8642110.bin,48,membind,6,284,0.446674,4.151911,0.124889,718514293423,923097854508,35179489,26585
0-0_N8642110.bin,48,membind,7,284,0.446941,4.150159,0.124941,718251463051,923090654338,34481886,25960
0-0_N8642110.bin,48,membind,8,284,0.448743,4.153509,0.124841,718810554462,923093582935,33938626,26704
0-0_N8642110.bin,48,membind,9,284,0.448444,4.151911,0.124889,718525677191,923096797228,33325094,26921
0-0_N8642110.bin,48,membind,10,284,0.445662,4.153845,0.124831,718926142716,923109645585,32518167,26300
0-0_N8642110.bin,48,membind,11,284,0.446612,4.148705,0.124985,718052591770,923053860692,31513074,24356
0-0_N8642110.bin,48,membind,12,284,0.450299,4.148492,0.124992,717959673170,923029452089,30713539,24312
0-0_N8642110.bin,48,membind,13,284,0.447792,4.153510,0.124841,718936897716,923069345276,30087861,25379
0-0_N8642110.bin,48,membind,14,284,0.445835,4.154500,0.124811,719233274188,923073904342,29390190,25790
0-0_N8642110.bin,48,membind,15,284,0.448360,4.150105,0.124943,718393477376,923030970218,28527033,25925
0-0_N8642110.bin,48,interleave,1,284,0.438947,4.161100,0.124613,720356942269,923064449126,27501560,25059
0-0_N8642110.bin,48,interleave,2,284,0.445763,4.155880,0.124769,719366651902,923050631957,26784619,26005
0-0_N8642110.bin,48,interleave,3,284,0.443962,4.156633,0.124747,719510260920,923036400040,25748671,26991
0-0_N8642110.bin,48,interleave,4,284,0.446428,4.158900,0.124679,719964831542,923085438029,25164998,25816
0-0_N8642110.bin,48,interleave,5,284,0.445513,4.160226,0.124639,720190743288,923110216515,24442916,28074
0-0_N8642110.bin,48,interleave,6,284,0.447803,4.159774,0.124653,720089007663,923051099109,25036954,25338
0-0_N8642110.bin,48,interleave,7,284,0.445966,4.158515,0.124690,719748347943,923064978062,26375736,26563
0-0_N8642110.bin,48,interleave,8,284,0.447031,4.160304,0.124637,720280531008,923106098858,27120559,25620
0-0_N8642110.bin,48,interleave,9,284,0.445692,4.162369,0.124575,720398919684,923067193249,27962546,27988
0-0_N8642110.bin,48,interleave,10,284,0.445711,4.162685,0.124565,720712942647,923105664233,27884624,27410
0-0_N8642110.bin,48,interleave,11,284,0.446939,4.155838,0.124771,719643247436,923041238029,27477991,28822
0-0_N8642110.bin,48,interleave,12,284,0.446791,4.156715,0.124744,720298667557,923137795307,26354851,26551
0-0_N8642110.bin,48,interleave,13,284,0.445675,4.158387,0.124694,720810742404,923115958912,26133184,26977
0-0_N8642110.bin,48,interleave,14,284,0.445052,4.158877,0.124679,720393133520,923106805062,26278079,24080
0-0_N8642110.bin,48,interleave,15,284,0.446017,4.155981,0.124766,719104967491,923119679408,26281498,26101
1-0_N1440352.bin,1,membind,1,152,0.096094,10.261775,0.008422,37367162784,82100318439,6211665993,163781
1-0_N1440352.bin,1,membind,2,152,0.081487,10.266190,0.008418,37372559031,82100318641,6212064504,168908
1-0_N1440352.bin,1,membind,3,152,0.081948,10.319362,0.008375,37552307537,82100318794,6214089647,165757
1-0_N1440352.bin,1,membind,4,152,0.081654,10.374700,0.008330,37750702610,82100318865,6211249317,164391
1-0_N1440352.bin,1,membind,5,152,0.081828,10.279968,0.008407,37397680929,82100318679,6212034871,173744
1-0_N1440352.bin,1,membind,6,152,0.081901,10.322663,0.008372,37552987142,82100318761,6211722141,169592
1-0_N1440352.bin,1,membind,7,152,0.081625,10.291245,0.008398,37441997543,82100318701,6211903958,170746
1-0_N1440352.bin,1,membind,8,152,0.081631,10.291178,0.008398,37440162250,82100318695,6211690763,169787
1-0_N1440352.bin,1,membind,9,152,0.081948,10.446206,0.008273,38001515441,82100319012,6211370745,174618
1-0_N1440352.bin,1,membind,10,152,0.081551,10.288477,0.008400,37431482631,82100318700,6211948849,163421
1-0_N1440352.bin,1,membind,11,152,0.081727,10.274057,0.008412,37380458852,82100318681,6211755191,168455
1-0_N1440352.bin,1,membind,12,152,0.081825,10.288235,0.008400,37433147593,82100318693,6211802299,170191
1-0_N1440352.bin,1,membind,13,152,0.082000,10.291065,0.008398,37443118034,82100318702,6212063794,174685
1-0_N1440352.bin,1,membind,14,152,0.081787,10.283044,0.008404,37408689693,82100318693,6212119695,171134
1-0_N1440352.bin,1,membind,15,152,0.081521,10.281214,0.008406,37400639739,82100318677,6211436903,169578
1-0_N1440352.bin,1,interleave,1,147,0.081806,9.907217,0.008723,36050017763,79399650194,6008756385,167056
1-0_N1440352.bin,1,interleave,2,147,0.081775,9.965325,0.008672,36254247698,79399650317,6009887991,165654
1-0_N1440352.bin,1,interleave,3,147,0.081397,9.922528,0.008710,36102740937,79399650226,6008886381,163834
1-0_N1440352.bin,1,interleave,4,147,0.081691,9.939426,0.008695,36156318747,79399650275,6007696963,164735
1-0_N1440352.bin,1,interleave,5,147,0.081731,9.939250,0.008695,36161461146,79399650283,6010496959,168918
1-0_N1440352.bin,1,interleave,6,147,0.081742,9.954758,0.008681,36213232068,79399650297,6009123892,170550
1-0_N1440352.bin,1,interleave,7,147,0.081784,9.900895,0.008729,36023922081,79399650200,6008504949,171713
1-0_N1440352.bin,1,interleave,8,147,0.081760,9.931721,0.008702,36129244767,79399650256,6006996000,167274
1-0_N1440352.bin,1,interleave,9,147,0.081748,9.937526,0.008696,36158988479,79399650257,6010433096,166078
1-0_N1440352.bin,1,interleave,10,147,0.081462,9.973816,0.008665,36267789704,79399650345,6009927843,171394
1-0_N1440352.bin,1,interleave,11,147,0.081392,9.911652,0.008719,36057098061,79399650211,6008560887,169406
1-0_N1440352.bin,1,interleave,12,147,0.081849,9.925594,0.008707,36112603480,79399650228,6007256216,164553
1-0_N1440352.bin,1,interleave,13,147,0.081671,9.909654,0.008721,36058744970,79399650227,6008913163,166320
1-0_N1440352.bin,1,interleave,14,147,0.081899,9.947052,0.008688,36189038831,79399650308,6008400592,171021
1-0_N1440352.bin,1,interleave,15,147,0.081757,9.928023,0.008705,36117786971,79399650251,6008407128,174748
1-0_N1440352.bin,8,membind,1,717,0.081654,10.274380,0.008411,299033146375,387385891368,29286475105,121181
1-0_N1440352.bin,8,membind,2,717,0.081738,10.271523,0.008414,299097439463,387409765003,29298062711,140958
1-0_N1440352.bin,8,membind,3,717,0.081706,10.254637,0.008428,298757266641,387368332494,29290538587,107613
1-0_N1440352.bin,8,membind,4,717,0.081770,10.259135,0.008424,298906563184,387393246956,29297537648,145506
1-0_N1440352.bin,8,membind,5,717,0.082051,10.260044,0.008423,298879360343,387380870903,29288373573,136249
1-0_N1440352.bin,8,membind,6,717,0.082122,10.260964,0.008422,298937702673,387389238092,29301753509,148670
1-0_N1440352.bin,8,membind,7,717,0.081791,10.263079,0.008421,298941636063,387381551164,29289440088,117662
1-0_N1440352.bin,8,membind,8,717,0.082059,10.271627,0.008414,299046509326,387406862771,29298529831,125386
1-0_N1440352.bin,8,membind,9,717,0.081809,10.276340,0.008410,299080250134,387401695490,29286717470,141789
1-0_N1440352.bin,8,membind,10,717,0.081874,10.265917,0.008418,299014185577,387403307205,29300106576,136359
1-0_N1440352.bin,8,membind,11,717,0.081892,10.263270,0.008420,298916327289,387376303687,29290550916,124764
1-0_N1440352.bin,8,membind,12,717,0.081815,10.265507,0.008419,299028903361,387392478057,29297996561,133837
1-0_N1440352.bin,8,membind,13,717,0.081739,10.263684,0.008420,298910488229,387370990702,29295120687,131905
1-0_N1440352.bin,8,membind,14,717,0.081927,10.264046,0.008420,298992997822,387401374277,29300248017,125260
1-0_N1440352.bin,8,membind,15,717,0.081560,10.236442,0.008442,298076704536,387379466278,29293948115,140108
1-0_N1440352.bin,8,interleave,1,716,0.081947,10.254136,0.008428,298676935977,386863836331,29250450285,150249
1-0_N1440352.bin,8,interleave,2,716,0.081905,10.252328,0.008429,298650796539,386866827996,29262467328,145925
1-0_N1440352.bin,8,interleave,3,716,0.081953,10.253227,0.008429,298635807190,386852083114,29254606216,111909
1-0_N1440352.bin,8,interleave,4,716,0.081710,10.253420,0.008429,298651168089,386852699927,29253502491,150152
1-0_N1440352.bin,8,interleave,5,716,0.081914,10.254770,0.008427,298688989652,386872760876,29247901321,129880
1-0_N1440352.bin,8,interleave,6,716,0.081782,10.246850,0.008434,298454015897,386839005296,29257660623,147155
1-0_N1440352.bin,8,interleave,7,716,0.082090,10.247444,0.008433,298480516661,386849890574,29256407238,144969
1-0_N1440352.bin,8,interleave,8,716,0.081747,10.256173,0.008426,298745518697,386874010773,29259700717,160452
1-0_N1440352.bin,8,interleave,9,716,0.081600,10.245465,0.008435,298448692684,386858680012,29255660607,131816
1-0_N1440352.bin,8,interleave,10,716,0.081808,10.255081,0.008427,298694963678,386858811507,29254591152,148604
1-0_N1440352.bin,8,interleave,11,716,0.082234,10.268308,0.008416,298844964310,386874879865,29257066432,143948
1-0_N1440352.bin,8,interleave,12,716,0.081629,10.247688,0.008433,298513557753,386866421704,29251315679,144346
1-0_N1440352.bin,8,interleave,13,716,0.081975,10.258575,0.008424,298614903180,386854407634,29254705659,155882
1-0_N1440352.bin,8,interleave,14,716,0.081728,10.246149,0.008434,298484248655,386840586518,29252878181,164499
1-0_N1440352.bin,8,interleave,15,716,0.081943,10.259602,0.008423,298829230211,386875737391,29255857841,136482
1-0_N1440352.bin,24,membind,1,1775,0.081707,8.024208,0.010770,700803683064,959719085611,72657061813,53560
1-0_N1440352.bin,24,membind,2,1775,0.092455,8.057450,0.010726,703816952279,960740225806,72660423980,55409
1-0_N1440352.bin,24,membind,3,1775,0.095331,8.009736,0.010790,699635960643,960805562419,72680945701,60174
1-0_N1440352.bin,24,membind,4,1775,0.095996,8.478199,0.010193,740663946814,962545086436,72631971876,46714
1-0_N1440352.bin,24,membind,5,1775,0.094725,8.009519,0.010790,699635308336,960197458338,72665540746,57612
1-0_N1440352.bin,24,membind,6,1775,0.093048,8.022431,0.010772,700786544184,960226562100,72666206976,41599
1-0_N1440352.bin,24,membind,7,1775,0.091338,8.376327,0.010317,731615510511,962423430548,72650952992,42830
1-0_N1440352.bin,24,membind,8,1775,0.095931,8.390982,0.010299,732920284181,962477790992,72660603255,47099
1-0_N1440352.bin,24,membind,9,1775,0.094160,8.014359,0.010783,699992351355,960742572324,72669005280,36152
1-0_N1440352.bin,24,membind,10,1775,0.095679,8.337375,0.010366,728314281251,961930305677,72658004569,56458
1-0_N1440352.bin,24,membind,11,1775,0.095305,8.012963,0.010785,699818349314,961545491507,72693312226,51262
1-0_N1440352.bin,24,membind,12,1775,0.097910,8.554361,0.010103,747253737143,961720295670,72620713283,56345
1-0_N1440352.bin,24,membind,13,1775,0.092211,8.020818,0.010775,700524904819,960455403083,72668492441,49326
1-0_N1440352.bin,24,membind,14,1775,0.095030,8.549722,0.010108,746960897556,963071377520,72646051184,49228
1-0_N1440352.bin,24,membind,15,1775,0.093910,8.011135,0.010788,699686071425,960654359582,72678095925,38581
1-0_N1440352.bin,24,interleave,1,1779,0.087620,8.373364,0.010321,731358395172,964948883872,72818457778,35722
1-0_N1440352.bin,24,interleave,2,1779,0.095584,8.301845,0.010410,724782283305,962697027458,72755733660,47877
1-0_N1440352.bin,24,interleave,3,1779,0.093623,8.429494,0.010252,736350075255,962889998109,72733411352,43952
1-0_N1440352.bin,24,interleave,4,1779,0.094263,8.074713,0.010703,705259220625,961966015555,72807901565,44132
1-0_N1440352.bin,24,interleave,5,1779,0.091849,8.034193,0.010757,701739902360,962975873420,72839497530,40038
1-0_N1440352.bin,24,interleave,6,1779,0.096282,8.028319,0.010765,701247055710,962970543993,72836087495,47545
1-0_N1440352.bin,24,interleave,7,1779,0.096218,8.402192,0.010286,733793282133,964406097541,72805161427,43650
1-0_N1440352.bin,24,interleave,8,1779,0.094328,8.410284,0.010276,734567605001,964789909694,72821251228,42700
1-0_N1440352.bin,24,interleave,9,1779,0.093634,8.024767,0.010769,700884211978,962917717445,72832141570,50060
1-0_N1440352.bin,24,interleave,10,1779,0.096782,8.549514,0.010108,746872908599,964972056055,72787947101,45373
1-0_N1440352.bin,24,interleave,11,1779,0.093209,8.397067,0.010292,733515219103,964646854926,72815169367,50804
1-0_N1440352.bin,24,interleave,12,1779,0.095293,8.286433,0.010429,723786351295,964148284352,72812925896,57775
1-0_N1440352.bin,24,interleave,13,1779,0.097133,8.399745,0.010289,733688440955,964244702355,72808677917,39722
1-0_N1440352.bin,24,interleave,14,1779,0.094867,8.076928,0.010700,705482486736,962356860749,72816524911,47793
1-0_N1440352.bin,24,interleave,15,1779,0.093602,8.330524,0.010374,727666422333,963252418449,72801642859,48730
1-0_N1440352.bin,48,membind,1,2100,0.088876,4.341990,0.019904,756998764400,1137944770085,86607092744,58409
1-0_N1440352.bin,48,membind,2,2100,0.114580,4.330953,0.019954,755193411740,1137792098941,86543927843,60533
1-0_N1440352.bin,48,membind,3,2100,0.113329,4.576752,0.018883,798783236273,1139422497594,86774863838,78977
1-0_N1440352.bin,48,membind,4,2100,0.110200,4.293824,0.020127,748325202468,1137636602361,86433392435,77910
1-0_N1440352.bin,48,membind,5,2100,0.113368,4.352754,0.019854,758938906804,1137866026791,86681329838,72003
1-0_N1440352.bin,48,membind,6,2100,0.113890,4.312457,0.020040,751740723032,1137798019877,86454456661,68545
1-0_N1440352.bin,48,membind,7,2100,0.115949,4.285710,0.020165,746664131457,1137535392823,86311294926,64246
1-0_N1440352.bin,48,membind,8,2100,0.114701,4.307329,0.020064,751107154323,1137578788213,86264637485,79884
1-0_N1440352.bin,48,membind,9,2100,0.113042,4.331018,0.019954,754958738788,1137865704325,86667269577,62653
1-0_N1440352.bin,48,membind,10,2100,0.114197,4.274933,0.020216,744986522463,1137493265860,86218367913,70414
1-0_N1440352.bin,48,membind,11,2100,0.112835,4.309159,0.020055,751387191978,1137523029050,86486382789,85779
1-0_N1440352.bin,48,membind,12,2100,0.114605,4.665232,0.018525,814206844138,1140634484320,86279327346,63831
1-0_N1440352.bin,48,membind,13,2100,0.111427,4.291764,0.020137,748041625438,1137622300856,86354086025,78233
1-0_N1440352.bin,48,membind,14,2100,0.116252,4.292406,0.020133,748398024778,1137347563115,86380028486,57321
1-0_N1440352.bin,48,membind,15,2100,0.113147,4.310508,0.020049,751345433760,1137798086186,86472713473,87409
1-0_N1440352.bin,48,interleave,1,2095,0.096957,4.490718,0.019244,783420229144,1136671415429,86854221872,74774
1-0_N1440352.bin,48,interleave,2,2095,0.108514,4.287552,0.020156,747256865117,1134959472496,86291475743,61876
1-0_N1440352.bin,48,interleave,3,2095,0.113191,4.322015,0.019996,753277409488,1135061672795,86815910340,73112
1-0_N1440352.bin,48,interleave,4,2095,0.112019,4.301105,0.020093,749549345110,1135102995492,86356522826,68648
1-0_N1440352.bin,48,interleave,5,2095,0.113969,4.487117,0.019260,782532091277,1136818213161,86366652191,59622
1-0_N1440352.bin,48,interleave,6,2095,0.114158,4.340412,0.019911,756746655317,1135213813039,86519968568,80298
1-0_N1440352.bin,48,interleave,7,2095,0.110303,4.307070,0.020065,750759088108,1134942149553,86796830358,62571
1-0_N1440352.bin,48,interleave,8,2095,0.113414,4.290500,0.020142,747997382534,1134782265409,86134318356,66136
1-0_N1440352.bin,48,interleave,9,2095,0.111131,4.332374,0.019948,755060596341,1134943736891,86860022023,68854
1-0_N1440352.bin,48,interleave,10,2095,0.115782,4.310586,0.020049,751518676317,1134883601298,86511861292,75654
1-0_N1440352.bin,48,interleave,11,2095,0.113159,4.299988,0.020098,749884196917,1134730551164,86528711604,67581
1-0_N1440352.bin,48,interleave,12,2095,0.114383,4.376108,0.019748,763174539071,1135748108943,86311375640,59256
1-0_N1440352.bin,48,interleave,13,2095,0.114753,4.326220,0.019976,754293324582,1135185599955,86285115708,66618
1-0_N1440352.bin,48,interleave,14,2095,0.111405,4.300571,0.020095,749832177654,1134633870985,86643125061,66762
1-0_N1440352.bin,48,interleave,15,2095,0.112371,4.291232,0.020139,748023280422,1134688692649,86332260323,62868
1-0_N201649.bin,1,membind,1,1299,0.021621,10.008409,0.001209,36377696009,98230051042,4124126090,194711
1-0_N201649.bin,1,membind,2,1299,0.011343,10.005206,0.001209,36370095972,98230051024,4125246513,161393
1-0_N201649.bin,1,membind,3,1299,0.011384,10.021368,0.001207,36426810845,98230051064,4122017478,177010
1-0_N201649.bin,1,membind,4,1299,0.011458,10.017399,0.001208,36406058105,98230051046,4126798161,210736
1-0_N201649.bin,1,membind,5,1299,0.011391,10.010283,0.001209,36385985946,98230051029,4127587575,176902
1-0_N201649.bin,1,membind,6,1299,0.011394,10.008895,0.001209,36379994328,98230051044,4120849991,192601
1-0_N201649.bin,1,membind,7,1299,0.011464,10.040188,0.001205,36484639766,98230051060,4125826003,214876
1-0_N201649.bin,1,membind,8,1299,0.011483,10.002128,0.001210,36350921688,98230051001,4123452132,207732
1-0_N201649.bin,1,membind,9,1299,0.011413,10.022716,0.001207,36409502084,98230051043,4128936625,194118
1-0_N201649.bin,1,membind,10,1299,0.011416,10.016589,0.001208,36391174112,98230050989,4122650392,167323
1-0_N201649.bin,1,membind,11,1299,0.011490,10.027735,0.001207,36452091729,98230051095,4125738489,177745
1-0_N201649.bin,1,membind,12,1299,0.011479,10.018099,0.001208,36410266707,98230050988,4128049597,197634
1-0_N201649.bin,1,membind,13,1299,0.011520,10.027250,0.001207,36449804587,98230051049,4129211860,190703
1-0_N201649.bin,1,membind,14,1299,0.011377,10.021377,0.001207,36426391293,98230051015,4125384319,163631
1-0_N201649.bin,1,membind,15,1299,0.011450,10.022271,0.001207,36433448668,98230050986,4133660241,191999
1-0_N201649.bin,1,interleave,1,1303,0.011718,10.073110,0.001201,36605741183,98532530007,4171143348,233073
1-0_N201649.bin,1,interleave,2,1303,0.011502,10.083504,0.001200,36646156509,98532529990,4144220577,215500
1-0_N201649.bin,1,interleave,3,1303,0.011486,10.073864,0.001201,36612678907,98532529958,4172832237,190763
1-0_N201649.bin,1,interleave,4,1303,0.011538,10.079913,0.001200,36640593648,98532530003,4142642305,196648
1-0_N201649.bin,1,interleave,5,1303,0.011484,10.062615,0.001202,36573026996,98532529900,4179680011,179211
1-0_N201649.bin,1,interleave,6,1303,0.011541,10.095171,0.001198,36697328858,98532529962,4146093125,215468
1-0_N201649.bin,1,interleave,7,1303,0.011477,10.058807,0.001203,36563641592,98532529883,4180432477,172565
1-0_N201649.bin,1,interleave,8,1303,0.011418,10.089444,0.001199,36669207308,98532529952,4146524816,207582
1-0_N201649.bin,1,interleave,9,1303,0.011418,10.060526,0.001203,36566333892,98532529853,4175801173,207006
1-0_N201649.bin,1,interleave,10,1303,0.011499,10.091530,0.001199,36677231393,98532529937,4151296039,177537
1-0_N201649.bin,1,interleave,11,1303,0.011462,10.053596,0.001203,36546474248,98532529896,4174329103,144293
1-0_N201649.bin,1,interleave,12,1303,0.011436,10.110514,0.001197,36754272279,98532529928,4150020795,206125
1-0_N201649.bin,1,interleave,13,1303,0.011562,10.067047,0.001202,36596073394,98532529847,4182071168,170449
1-0_N201649.bin,1,interleave,14,1303,0.011485,10.100680,0.001198,36716742502,98532529878,4148673218,188638
1-0_N201649.bin,1,interleave,15,1303,0.011491,10.059516,0.001203,36572640575,98532529871,4183612361,214097
1-0_N201649.bin,8,membind,1,7805,0.011441,10.250148,0.001180,297884084475,590481652468,24814355143,39833
1-0_N201649.bin,8,membind,2,7805,0.011398,10.251041,0.001180,297990349470,590488234893,24991613263,44397
1-0_N201649.bin,8,membind,3,7805,0.011393,10.246178,0.001181,297929710638,590492450147,24813469904,36800
1-0_N201649.bin,8,membind,4,7805,0.011335,10.255152,0.001180,298171681865,590520969733,24849266293,68715
1-0_N201649.bin,8,membind,5,7805,0.011340,10.230755,0.001183,297796073274,590486125690,24738156476,53922
1-0_N201649.bin,8,membind,6,7805,0.011383,10.241007,0.001181,297829956219,590487078577,24976136658,49271
1-0_N201649.bin,8,membind,7,7805,0.011362,10.235136,0.001182,297537759992,590462544041,24780345301,48726
1-0_N201649.bin,8,membind,8,7805,0.011366,10.246438,0.001181,297859397128,590480300409,24914836898,53484
1-0_N201649.bin,8,membind,9,7805,0.011334,10.245348,0.001181,297811570420,590478135014,24999762108,46147
1-0_N201649.bin,8,membind,10,7805,0.011437,10.248720,0.001181,297843102965,590481514906,24924980588,30123
1-0_N201649.bin,8,membind,11,7805,0.011426,10.241528,0.001181,297635672770,590464108822,25105198809,31626
1-0_N201649.bin,8,membind,12,7805,0.011386,10.256782,0.001180,298110454552,590495930150,24932697928,58084
1-0_N201649.bin,8,membind,13,7805,0.011401,10.240524,0.001181,297616422958,590453224508,25015827477,45193
1-0_N201649.bin,8,membind,14,7805,0.011446,10.253622,0.001180,297985023139,590486309956,24808489473,59401
