Matrix,Cores,Process_NUMA_Policy,Run,Iterations,IO_Time,SpMV_Time,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
0-0_N8642110.bin,24,interleave,9,276,0.481370,8.047650,694195944921,896710536304,36836061,59482
0-0_N8642110.bin,24,interleave,10,276,0.481875,8.056177,695223132108,896733371866,30697888,64488
0-0_N8642110.bin,24,interleave,11,276,0.480496,8.058531,695863590973,896718120720,25691958,58023
0-0_N8642110.bin,24,interleave,12,276,0.480335,8.059629,696182544381,896729816970,25293899,63994
0-0_N8642110.bin,24,interleave,13,276,0.481238,8.051190,695006514620,896669923201,25495080,59397
0-0_N8642110.bin,24,interleave,14,276,0.479507,8.048639,694321450663,896705216059,32154571,65922
0-0_N8642110.bin,24,interleave,15,276,0.478221,8.042943,693327717226,896684795855,36811114,60049
0-0_N8642110.bin,48,membind,1,284,0.484931,4.209062,725108122126,922723916909,44719097,33377
0-0_N8642110.bin,48,membind,2,284,0.498076,4.203062,724231484691,922637696513,45414540,39037
0-0_N8642110.bin,48,membind,3,284,0.499040,4.207300,724554766195,922668473019,44972005,33948
0-0_N8642110.bin,48,membind,4,284,0.494834,4.204996,724341478298,922646400265,45202947,31996
0-0_N8642110.bin,48,membind,5,284,0.497412,4.206854,724426685064,922684392623,44963767,37881
0-0_N8642110.bin,48,membind,6,284,0.495228,4.203819,724026823823,922632801021,45025330,33628
0-0_N8642110.bin,48,membind,7,284,0.498514,4.205766,724297212781,922660894790,45118108,33500
0-0_N8642110.bin,48,membind,8,284,0.498378,4.204733,724064385096,922637636486,45109243,31122
0-0_N8642110.bin,48,membind,9,284,0.499178,4.207229,724453508008,922658943474,44913071,40350
0-0_N8642110.bin,48,membind,10,284,0.503718,4.206227,724449265974,922635935743,45250370,34553
0-0_N8642110.bin,48,membind,11,284,0.496849,4.209847,724992746743,922680257219,45033662,31835
0-0_N8642110.bin,48,membind,12,284,0.498357,4.202358,723978553225,922615120513,45122068,36835
0-0_N8642110.bin,48,membind,13,284,0.499258,4.209788,724188735983,922705730709,44883591,34297
0-0_N8642110.bin,48,membind,14,284,0.495192,4.205277,724295583963,922636681082,45142817,32961
0-0_N8642110.bin,48,membind,15,284,0.496622,4.209280,725025281204,922687147030,44850336,33529
0-0_N8642110.bin,48,interleave,1,284,0.482665,4.217497,726199695850,922670805220,45007959,34269
0-0_N8642110.bin,48,interleave,2,284,0.489920,4.201145,723769415715,922635800679,45257258,32798
0-0_N8642110.bin,48,interleave,3,284,0.482722,4.216737,726220331547,922720494576,45119146,33973
0-0_N8642110.bin,48,interleave,4,284,0.485626,4.208215,725240266012,922676783407,45067615,39326
0-0_N8642110.bin,48,interleave,5,284,0.481892,4.210384,725653493786,922645828187,44793115,34760
0-0_N8642110.bin,48,interleave,6,284,0.486296,4.202750,725175785410,922593734039,44543377,32731
0-0_N8642110.bin,48,interleave,7,284,0.483697,4.209571,726561709938,922648742737,43546390,32792
0-0_N8642110.bin,48,interleave,8,284,0.485921,4.202876,725988587843,922682088028,41621241,33896
0-0_N8642110.bin,48,interleave,9,284,0.486902,4.205846,726488730256,922661583007,39010366,34061
0-0_N8642110.bin,48,interleave,10,284,0.487730,4.198638,725491142632,922642177318,35706052,33499
0-0_N8642110.bin,48,interleave,11,284,0.485179,4.209753,727197536619,922685402295,31254379,39483
0-0_N8642110.bin,48,interleave,12,284,0.489479,4.200938,726110986853,922625822620,31272480,33900
0-0_N8642110.bin,48,interleave,13,284,0.489099,4.208139,727479344889,922686086279,29810745,31168
0-0_N8642110.bin,48,interleave,14,284,0.488368,4.206350,727364020802,922716986341,31005227,37202
0-0_N8642110.bin,48,interleave,15,284,0.485620,4.203917,726506852204,922623631270,28234583,31392
1-0_N1440352.bin,1,membind,1,152,0.372721,10.864169,39415532897,82100315185,6226455474,215393
1-0_N1440352.bin,1,membind,2,152,0.090809,10.855745,39394902466,82100315150,6225093891,195500
1-0_N1440352.bin,1,membind,3,152,0.090596,11.664989,42305399987,82100316803,6220310809,229350
1-0_N1440352.bin,1,membind,4,152,0.091000,10.876082,39416710319,82100315214,6225440952,225037
1-0_N1440352.bin,1,membind,5,152,0.091191,11.654467,42194560977,82100316801,6220897370,197426
1-0_N1440352.bin,1,membind,6,152,0.090851,10.910359,39541432601,82100315325,6224921575,188974
1-0_N1440352.bin,1,membind,7,152,0.090818,11.182111,40520315580,82100315862,6224294613,230600
1-0_N1440352.bin,1,membind,8,152,0.090678,10.950784,39690248713,82100315379,6226533158,219514
1-0_N1440352.bin,1,membind,9,152,0.090927,10.847310,39305347332,82100315179,6226263099,219194
1-0_N1440352.bin,1,membind,10,152,0.091063,10.924684,39593712500,82100315334,6226584102,213985
1-0_N1440352.bin,1,membind,11,152,0.090893,11.393974,41284220159,82100316288,6223985518,190649
1-0_N1440352.bin,1,membind,12,152,0.091031,10.892574,39473446089,82100315259,6224867673,193409
1-0_N1440352.bin,1,membind,13,152,0.090863,11.723975,42470941028,82100316959,6221217001,233232
1-0_N1440352.bin,1,membind,14,152,0.091175,10.869366,39392250716,82100315227,6223801441,216669
1-0_N1440352.bin,1,membind,15,152,0.090563,11.066630,40105913284,82100315614,6225363464,207388
1-0_N1440352.bin,1,interleave,1,147,0.089775,11.150654,40398148277,79399648198,6016634352,217104
1-0_N1440352.bin,1,interleave,2,147,0.089262,10.632554,38522971685,79399647151,6019441426,217882
1-0_N1440352.bin,1,interleave,3,147,0.089250,10.755315,38963018699,79399647395,6018820050,207547
1-0_N1440352.bin,1,interleave,4,147,0.089408,10.634143,38531183456,79399647163,6019831103,240446
1-0_N1440352.bin,1,interleave,5,147,0.089224,10.664974,38645788820,79399647210,6020313137,233093
1-0_N1440352.bin,1,interleave,6,147,0.089370,10.664351,38645434532,79399647211,6019935456,226277
1-0_N1440352.bin,1,interleave,7,147,0.089039,10.590543,38369686868,79399647046,6020783021,224933
1-0_N1440352.bin,1,interleave,8,147,0.089494,10.650924,38596817353,79399647185,6019626570,213026
1-0_N1440352.bin,1,interleave,9,147,0.089360,10.626623,38497699077,79399647146,6021379495,206568
1-0_N1440352.bin,1,interleave,10,147,0.089315,10.669401,38663604589,79399647234,6019714593,203415
1-0_N1440352.bin,1,interleave,11,147,0.089356,10.536703,38173077845,79399646949,6019793048,235205
1-0_N1440352.bin,1,interleave,12,147,0.089582,10.650095,38592519426,79399647196,6020132535,230804
1-0_N1440352.bin,1,interleave,13,147,0.089302,10.516456,38103508700,79399646911,6020847142,219345
1-0_N1440352.bin,1,interleave,14,147,0.089402,10.902645,39510932105,79399647701,6018836713,212236
1-0_N1440352.bin,1,interleave,15,147,0.089506,10.886193,39449622763,79399647676,6018669641,207711
1-0_N1440352.bin,8,membind,1,717,0.090723,10.347904,300354147499,387470194909,29418598731,225191
1-0_N1440352.bin,8,membind,2,717,0.090816,10.315718,299712630984,387405777463,29380873084,240379
1-0_N1440352.bin,8,membind,3,717,0.090623,10.315968,299732155967,387400586569,29393573369,216077
1-0_N1440352.bin,8,membind,4,717,0.090809,10.359957,300657533525,387484561326,29368098946,179338
1-0_N1440352.bin,8,membind,5,717,0.090763,10.314809,299706473953,387414606743,29415426566,214681
1-0_N1440352.bin,8,membind,6,717,0.090742,10.315527,299571682853,387388077293,29405436798,206652
1-0_N1440352.bin,8,membind,7,717,0.091115,10.311156,299622365243,387407670278,29370219209,183742
1-0_N1440352.bin,8,membind,8,717,0.090559,10.318488,299842087834,387419281199,29408794775,237738
1-0_N1440352.bin,8,membind,9,717,0.090683,10.308856,299582308042,387396010389,29362525866,203693
1-0_N1440352.bin,8,membind,10,717,0.090883,10.320096,299903701837,387428915571,29393979803,194568
1-0_N1440352.bin,8,membind,11,717,0.091180,10.332155,299877476067,387399889624,29368021023,224226
1-0_N1440352.bin,8,membind,12,717,0.090624,10.314353,299728662482,387403993810,29406732352,165566
1-0_N1440352.bin,8,membind,13,717,0.090474,10.318091,299850150209,387422140254,29366132789,180386
1-0_N1440352.bin,8,membind,14,717,0.090832,10.319426,299783524419,387411956851,29352287800,225674
1-0_N1440352.bin,8,membind,15,717,0.090601,10.329081,299915011440,387416387987,29363913011,185720
1-0_N1440352.bin,8,interleave,1,716,0.089478,10.300869,299392346546,386855222994,29348171916,222734
1-0_N1440352.bin,8,interleave,2,716,0.088792,10.293964,299215528523,386859064722,29335809088,193536
1-0_N1440352.bin,8,interleave,3,716,0.089101,10.291139,299197630447,386845536746,29338232522,275096
1-0_N1440352.bin,8,interleave,4,716,0.089150,10.293664,299325201205,386853985135,29356868276,207465
1-0_N1440352.bin,8,interleave,5,716,0.089131,10.284648,299230269166,386844867545,29323906478,218074
1-0_N1440352.bin,8,interleave,6,716,0.089105,10.303053,299174891412,386848415720,29358114062,220975
1-0_N1440352.bin,8,interleave,7,716,0.089341,10.306692,299360170814,386855191612,29318316987,226343
1-0_N1440352.bin,8,interleave,8,716,0.089253,10.307203,299343247550,386854045780,29337915841,228120
1-0_N1440352.bin,8,interleave,9,716,0.089470,10.293811,299101070253,386842494247,29313201549,218152
1-0_N1440352.bin,8,interleave,10,716,0.088909,10.305295,299140281175,386844470480,29349534996,197743
1-0_N1440352.bin,8,interleave,11,716,0.089457,10.310583,299453050597,386869452068,29329782561,225119
1-0_N1440352.bin,8,interleave,12,716,0.089156,10.306028,299276640471,386851049819,29347330901,178296
1-0_N1440352.bin,8,interleave,13,716,0.089221,10.292607,298964934057,386837131419,29330829066,233549
1-0_N1440352.bin,8,interleave,14,716,0.089166,10.305702,299370606218,386881154475,29346496722,211448
1-0_N1440352.bin,8,interleave,15,716,0.089194,10.312781,299305311475,386865204349,29334990724,237939
1-0_N1440352.bin,24,membind,1,1775,0.091587,8.160611,710820911603,961005850194,74112243860,102129
1-0_N1440352.bin,24,membind,2,1775,0.108112,8.677972,755904549760,962815787372,74342390411,78047
1-0_N1440352.bin,24,membind,3,1775,0.106492,8.536955,743561578778,962286989386,74607850472,119610
1-0_N1440352.bin,24,membind,4,1775,0.107589,8.550537,744657719719,962904118788,74727207784,81323
1-0_N1440352.bin,24,membind,5,1775,0.108311,8.477922,738315834755,962897343482,73315911074,126115
1-0_N1440352.bin,24,membind,6,1775,0.106283,8.677811,755874444640,962130697264,74358757621,100197
1-0_N1440352.bin,24,membind,7,1775,0.108740,8.163149,711087776035,960612012906,74012490680,112207
1-0_N1440352.bin,24,membind,8,1775,0.109209,8.681278,756205690770,962196857989,74192069478,95834
1-0_N1440352.bin,24,membind,9,1775,0.107469,8.165662,711219845194,960302108707,74168054906,111539
1-0_N1440352.bin,24,membind,10,1775,0.108003,8.666233,754759506108,962422823869,74768609899,133845
1-0_N1440352.bin,24,membind,11,1775,0.106507,8.530643,743009598912,961837178668,74606319790,89195
1-0_N1440352.bin,24,membind,12,1775,0.105291,8.664185,754682442441,961688184737,74155506686,112149
1-0_N1440352.bin,24,membind,13,1775,0.101808,8.163773,711101068146,960225645052,74079393779,79955
1-0_N1440352.bin,24,membind,14,1775,0.109361,8.678481,755711129305,963405221921,74903594557,113636
1-0_N1440352.bin,24,membind,15,1775,0.106772,8.517536,741805596591,961368539123,74492935144,86226
1-0_N1440352.bin,24,interleave,1,1779,0.096993,8.505781,740730069270,963138519425,74708892296,112982
1-0_N1440352.bin,24,interleave,2,1779,0.100754,8.195955,713675259472,963183143839,74516735358,94123
1-0_N1440352.bin,24,interleave,3,1779,0.104517,8.224029,716260373062,962836256623,75124742049,137486
1-0_N1440352.bin,24,interleave,4,1779,0.105410,8.563679,745784379036,963452016257,75033663099,91201
1-0_N1440352.bin,24,interleave,5,1779,0.101494,8.561059,745556504320,964016784429,75091376151,139977
1-0_N1440352.bin,24,interleave,6,1779,0.103085,8.213308,715257354944,962730296224,75016846313,97800
1-0_N1440352.bin,24,interleave,7,1779,0.102844,8.699679,757520788939,964600174549,74785819006,93310
1-0_N1440352.bin,24,interleave,8,1779,0.105439,8.180889,712425016552,962781813034,73999425791,138961
1-0_N1440352.bin,24,interleave,9,1779,0.102892,8.564218,745829678468,964308515336,75216633755,95496
1-0_N1440352.bin,24,interleave,10,1779,0.101475,8.437052,734693447607,963762022540,75063032206,115616
1-0_N1440352.bin,24,interleave,11,1779,0.101435,8.611909,749936283888,963843053215,75336452813,87368
1-0_N1440352.bin,24,interleave,12,1779,0.098993,8.566598,746034173789,964388670882,75016029696,124292
1-0_N1440352.bin,24,interleave,13,1779,0.102990,8.535266,743334927383,963917520615,74753608381,87816
1-0_N1440352.bin,24,interleave,14,1779,0.103619,8.202128,714043671865,963559527736,74559171690,154718
1-0_N1440352.bin,24,interleave,15,1779,0.104342,8.199473,713971802017,963286184651,75186026977,83931
1-0_N1440352.bin,48,membind,1,2100,0.101833,4.554734,791963869762,1137508648572,89312205135,181370
1-0_N1440352.bin,48,membind,2,2100,0.125077,4.564065,793963360271,1137212804191,89425557221,94413
1-0_N1440352.bin,48,membind,3,2100,0.127710,4.551393,791530906968,1137483074161,89323453992,85913
1-0_N1440352.bin,48,membind,4,2100,0.126822,4.518024,785991007828,1136908745398,89383386511,76231
1-0_N1440352.bin,48,membind,5,2100,0.128733,4.564769,794144003682,1137329318925,89405798630,194304
1-0_N1440352.bin,48,membind,6,2100,0.128014,4.684488,815131529331,1138927794622,89493474967,97406
1-0_N1440352.bin,48,membind,7,2100,0.128752,4.531479,788190075779,1137106994942,89391929729,97903
1-0_N1440352.bin,48,membind,8,2100,0.123887,4.532191,788305575365,1137121178935,89309405336,122332
1-0_N1440352.bin,48,membind,9,2100,0.124643,4.640632,807219019691,1138277331419,89366240921,82282
1-0_N1440352.bin,48,membind,10,2100,0.127644,4.562500,793060791213,1137312297594,89520305515,82899
1-0_N1440352.bin,48,membind,11,2100,0.126715,4.528446,787095743538,1137100258732,89290410090,110700
1-0_N1440352.bin,48,membind,12,2100,0.126504,4.581465,796345365718,1137730306906,89386301790,211045
1-0_N1440352.bin,48,membind,13,2100,0.126688,4.554523,792012290970,1136993173010,89379204151,89302
1-0_N1440352.bin,48,membind,14,2100,0.126641,4.558554,792762197444,1137427794462,89438875079,88795
1-0_N1440352.bin,48,membind,15,2100,0.126429,4.537196,789169841801,1137202800018,89307496862,83979
1-0_N1440352.bin,48,interleave,1,2095,0.105307,4.612481,802166891960,1135005250569,89551713773,142822
1-0_N1440352.bin,48,interleave,2,2095,0.119591,4.595931,799058593813,1134968978475,89577379417,86166
1-0_N1440352.bin,48,interleave,3,2095,0.120028,4.635255,805806171255,1135198738695,89711227410,98125
1-0_N1440352.bin,48,interleave,4,2095,0.123472,4.623815,803852132950,1135130080794,89680031082,186968
1-0_N1440352.bin,48,interleave,5,2095,0.120471,4.652617,809348732681,1135742174547,89505848017,88176
1-0_N1440352.bin,48,interleave,6,2095,0.120201,4.644283,807938404086,1135158337814,89813759791,98930
1-0_N1440352.bin,48,interleave,7,2095,0.122800,4.632509,805777373926,1135544315103,89485741643,130078
1-0_N1440352.bin,48,interleave,8,2095,0.119730,4.686060,814778564583,1135879688131,89603217128,104094
1-0_N1440352.bin,48,interleave,9,2095,0.124432,4.726067,821756437967,1136289914579,89901916058,94702
1-0_N1440352.bin,48,interleave,10,2095,0.122052,4.566239,793660354702,1134534838197,89386786343,208491
1-0_N1440352.bin,48,interleave,11,2095,0.121902,4.712480,819849349734,1136088024802,89866724883,108178
1-0_N1440352.bin,48,interleave,12,2095,0.123158,4.565475,793941202925,1134483863365,89601569680,98268
1-0_N1440352.bin,48,interleave,13,2095,0.122657,4.661871,810900575714,1136173753839,89206024835,166078
1-0_N1440352.bin,48,interleave,14,2095,0.122626,4.590571,798491911008,1134551082955,89680943041,99357
1-0_N1440352.bin,48,interleave,15,2095,0.123748,4.647499,808638792672,1135980069234,89254543837,82908
1-0_N201649.bin,1,membind,1,1299,0.157240,10.261437,37150476238,98230014482,4144700546,500574
1-0_N201649.bin,1,membind,2,1299,0.012558,10.301644,37274950104,98230014532,4162125961,304290
1-0_N201649.bin,1,membind,3,1299,0.012759,10.271785,37166243382,98230014534,4108922787,570056
1-0_N201649.bin,1,membind,4,1299,0.012489,10.280375,37197931661,98230014488,4197455430,444764
1-0_N201649.bin,1,membind,5,1299,0.012378,10.277571,37185394560,98230014467,4104956927,292488
1-0_N201649.bin,1,membind,6,1299,0.012540,10.267025,37149597005,98230014513,4227458007,461379
1-0_N201649.bin,1,membind,7,1299,0.012477,10.277418,37183707009,98230014422,4129356608,328431
1-0_N201649.bin,1,membind,8,1299,0.012523,10.286792,37203264124,98230014548,4204722612,570122
1-0_N201649.bin,1,membind,9,1299,0.012556,10.291069,37232439719,98230014592,4137194512,357872
1-0_N201649.bin,1,membind,10,1299,0.012503,10.252414,37098527822,98230014420,4168808775,306593
1-0_N201649.bin,1,membind,11,1299,0.012416,10.312625,37311384156,98230014642,4159068336,585213
1-0_N201649.bin,1,membind,12,1299,0.012402,10.280474,37199714434,98230014577,4165603539,441781
1-0_N201649.bin,1,membind,13,1299,0.012452,10.303475,37286301357,98230014627,4171303827,260391
1-0_N201649.bin,1,membind,14,1299,0.012379,10.285258,37208029865,98230014493,4167831023,534233
1-0_N201649.bin,1,membind,15,1299,0.012472,10.303740,37281695735,98230014598,4181868887,310986
1-0_N201649.bin,1,interleave,1,1303,0.012605,10.307749,37287936845,98532743647,4127710068,344332
1-0_N201649.bin,1,interleave,2,1303,0.012319,10.323824,37362949361,98532743759,4208419393,606911
1-0_N201649.bin,1,interleave,3,1303,0.012319,10.317241,37334720200,98532743710,4140723731,430964
1-0_N201649.bin,1,interleave,4,1303,0.012338,10.307054,37297912415,98532743647,4161739804,391260
1-0_N201649.bin,1,interleave,5,1303,0.012349,10.105524,36572069292,98532743374,4114985365,502815
1-0_N201649.bin,1,interleave,6,1303,0.012239,10.081499,36542855886,98532743213,4125752717,310673
1-0_N201649.bin,1,interleave,7,1303,0.012409,10.134648,36710249333,98532743386,4140273952,236821
1-0_N201649.bin,1,interleave,8,1303,0.012653,10.120481,36680482871,98532743379,4129950412,535007
1-0_N201649.bin,1,interleave,9,1303,0.012333,10.144407,36756420007,98532743424,4138223357,322026
1-0_N201649.bin,1,interleave,10,1303,0.012278,10.168904,36846238092,98532743412,4183948536,281628
1-0_N201649.bin,1,interleave,11,1303,0.012354,10.148424,36767467469,98532743372,4179432509,351383
1-0_N201649.bin,1,interleave,12,1303,0.012305,10.174330,36814834545,98532743411,4149051516,295278
1-0_N201649.bin,1,interleave,13,1303,0.012492,10.159757,36760935843,98532743511,4150168669,297495
1-0_N201649.bin,1,interleave,14,1303,0.012337,10.176966,36818647364,98532743540,4161955344,656688
1-0_N201649.bin,1,interleave,15,1303,0.012317,10.190885,36876523583,98532743504,4174438514,473904
1-0_N201649.bin,8,membind,1,7805,0.012431,10.334071,299198185756,590542767211,25015872843,96452
1-0_N201649.bin,8,membind,2,7805,0.012507,10.341791,299357252382,590565156916,25219393268,97033
1-0_N201649.bin,8,membind,3,7805,0.012483,10.327534,299060573975,590544494657,24895818482,85551
1-0_N201649.bin,8,membind,4,7805,0.012476,10.327248,299021985094,590526868120,25117654873,137841
1-0_N201649.bin,8,membind,5,7805,0.012356,10.334877,299215671293,590558332302,25007986919,164164
1-0_N201649.bin,8,membind,6,7805,0.012319,10.322366,298932814224,590533318355,25217208690,135655
1-0_N201649.bin,8,membind,7,7805,0.012546,10.324309,298947707945,590525227647,24985388955,149275
1-0_N201649.bin,8,membind,8,7805,0.012518,10.337631,299363413152,590563271289,25151657939,144983
1-0_N201649.bin,8,membind,9,7805,0.012308,10.322909,298906224666,590533492597,24984951542,95080
1-0_N201649.bin,8,membind,10,7805,0.012495,10.336406,299252945411,590557878233,25208978909,124148
1-0_N201649.bin,8,membind,11,7805,0.012566,10.332908,299182362781,590547244483,24950505565,99956
1-0_N201649.bin,8,membind,12,7805,0.012533,10.320639,298879076305,590525701867,25105250320,107957
1-0_N201649.bin,8,membind,13,7805,0.012491,10.324749,298955345160,590545951287,25243924191,107366
1-0_N201649.bin,8,membind,14,7805,0.012473,10.328218,299080725942,590539708592,25078501658,72565
1-0_N201649.bin,8,membind,15,7805,0.012312,10.336193,299300309315,590560282293,25070179573,143943
1-0_N201649.bin,8,interleave,1,7818,0.012616,10.341314,299503714474,591511172868,25027997974,163137
1-0_N201649.bin,8,interleave,2,7818,0.012216,10.370937,300238552500,591583930727,25207113512,86886
1-0_N201649.bin,8,interleave,3,7818,0.012085,10.345964,299612649302,591521080102,24943607309,108520
1-0_N201649.bin,8,interleave,4,7818,0.012267,10.348578,299724566387,591545371881,24983237836,124032
1-0_N201649.bin,8,interleave,5,7818,0.012258,10.356318,299841792484,591544588400,25002958943,135112
1-0_N201649.bin,8,interleave,6,7818,0.012122,10.359332,299987196923,591558534682,24909701781,148280
1-0_N201649.bin,8,interleave,7,7818,0.012154,10.342600,299499040442,591525690259,25425316675,100342
1-0_N201649.bin,8,interleave,8,7818,0.012266,10.349159,299696203685,591542125021,24944127590,92334
1-0_N201649.bin,8,interleave,9,7818,0.012264,10.346083,299623402320,591524588412,25161175861,122506
1-0_N201649.bin,8,interleave,10,7818,0.012224,10.349774,299708552387,591545299246,25090162114,167072
1-0_N201649.bin,8,interleave,11,7818,0.012129,10.360969,299995461176,591551686560,24945497769,146308
1-0_N201649.bin,8,interleave,12,7818,0.012271,10.346455,299644799453,591531707799,25037411745,98999
1-0_N201649.bin,8,interleave,13,7818,0.012173,10.356251,299886308318,591547534073,25243682012,124747
1-0_N201649.bin,8,interleave,14,7818,0.012680,10.357710,299914582980,591558385952,24968963521,190087
1-0_N201649.bin,8,interleave,15,7818,0.012251,10.352121,299747081441,591531545097,24905947596,101222
1-0_N201649.bin,24,membind,1,30930,0.012602,10.149836,883172986142,2341028531399,96808455159,127485
1-0_N201649.bin,24,membind,2,30930,0.024633,10.167750,884753852157,2341080760102,97625670429,93572
1-0_N201649.bin,24,membind,3,30930,0.022004,10.144728,883079520993,2341087809847,96955256809,104287
1-0_N201649.bin,24,membind,4,30930,0.023568,10.134929,882237063679,2340976285751,97588565705,130139
1-0_N201649.bin,24,membind,5,30930,0.022473,10.123052,881031791265,2340872932288,97569318745,98195
1-0_N201649.bin,24,membind,6,30930,0.022983,10.130783,881344851170,2340990029835,96260864932,129418
1-0_N201649.bin,24,membind,7,30930,0.024385,10.121973,881178203853,2340955929821,97111164168,133627
1-0_N201649.bin,24,membind,8,30930,0.019446,10.136589,881743699459,2341041849616,96795491268,149348
1-0_N201649.bin,24,membind,9,30930,0.022709,10.153769,883468630311,2341146374796,97120504443,138239
1-0_N201649.bin,24,membind,10,30930,0.024221,10.129774,881894197400,2341000305543,97522595477,91517
1-0_N201649.bin,24,membind,11,30930,0.016939,10.117758,880922356691,2340895713366,97308977103,86392
1-0_N201649.bin,24,membind,12,30930,0.018889,10.144097,882711846786,2341056952139,97351615202,81372
1-0_N201649.bin,24,membind,13,30930,0.020195,10.124087,881279391412,2340881003366,97021338855,123333
1-0_N201649.bin,24,membind,14,30930,0.021550,10.128075,881774231498,2340968319390,97636232987,96582
1-0_N201649.bin,24,membind,15,30930,0.023483,10.167793,885305406506,2341076795765,97993989976,129872
1-0_N201649.bin,24,interleave,1,30855,0.014844,10.132583,881906294075,2335437491644,97918734047,76621
1-0_N201649.bin,24,interleave,2,30855,0.022222,10.123540,880778234093,2335492904280,95733678794,86239
1-0_N201649.bin,24,interleave,3,30855,0.022731,10.131753,881743421405,2335482343843,97205040122,120447
1-0_N201649.bin,24,interleave,4,30855,0.023095,10.143785,882760202224,2335521145448,96536312466,109128
1-0_N201649.bin,24,interleave,5,30855,0.022857,10.088129,877695635987,2335240708556,95728540349,140548
1-0_N201649.bin,24,interleave,6,30855,0.021670,10.122355,880549390422,2335338492649,97011814074,137171
1-0_N201649.bin,24,interleave,7,30855,0.022167,10.129138,881275524459,2335456879976,96268020278,112165
1-0_N201649.bin,24,interleave,8,30855,0.020706,10.193655,886733626513,2335831575457,96051951453,161281
1-0_N201649.bin,24,interleave,9,30855,0.021487,10.114443,880438528239,2335367280526,97518077013,82612
1-0_N201649.bin,24,interleave,10,30855,0.021867,10.068840,876861013409,2335111044540,95939906859,62568
1-0_N201649.bin,24,interleave,11,30855,0.015677,10.158740,884459311024,2335765217949,96372313668,170631
1-0_N201649.bin,24,interleave,12,30855,0.022732,10.120612,881412711273,2335431582975,97146467126,143393
1-0_N201649.bin,24,interleave,13,30855,0.023056,10.089176,878336801685,2335286949243,96165646521,123399
1-0_N201649.bin,24,interleave,14,30855,0.023342,10.100070,879515455792,2335251033704,96568322840,129659
1-0_N201649.bin,24,interleave,15,30855,0.022733,10.193496,887085473741,2335955719813,96831539429,122169
1-0_N201649.bin,48,membind,1,58516,0.016914,10.346843,1780060179066,4436697820752,182584887168,154434
1-0_N201649.bin,48,membind,2,58516,0.022023,10.343903,1782321845271,4436581254195,185973579906,203406
1-0_N201649.bin,48,membind,3,58516,0.022981,10.283870,1778131713664,4436324753716,184095118781,107227
1-0_N201649.bin,48,membind,4,58516,0.023249,10.363148,1785494582965,4436681416711,184684771752,157991
1-0_N201649.bin,48,membind,5,58516,0.023651,10.366393,1789324856946,4437212231810,185726466878,168480
1-0_N201649.bin,48,membind,6,58516,0.022338,10.383319,1791671808916,4437139869134,184426021957,129125
1-0_N201649.bin,48,membind,7,58516,0.017444,10.290404,1785408685464,4436762313845,184408102394,134109
1-0_N201649.bin,48,membind,8,58516,0.023281,10.249715,1780124712403,4436207960132,183495927334,139754
1-0_N201649.bin,48,membind,9,58516,0.022156,10.270212,1779491632276,4436481343242,183693747415,178554
1-0_N201649.bin,48,membind,10,58516,0.023507,10.324097,1782565211819,4436647396483,183245852181,161761
1-0_N201649.bin,48,membind,11,58516,0.023394,10.317691,1777000756516,4436373624608,182979684126,145127
1-0_N201649.bin,48,membind,12,58516,0.016983,10.341593,1785279332567,4436669108084,184852515255,143508
1-0_N201649.bin,48,membind,13,58516,0.020691,10.276223,1781902164477,4436594991079,182848213337,160450
1-0_N201649.bin,48,membind,14,58516,0.020343,10.340277,1784361402037,4436906646229,183724914689,149456
1-0_N201649.bin,48,membind,15,58516,0.020861,10.309212,1775548498068,4436124384971,183006366814,125922
1-0_N201649.bin,48,interleave,1,58713,0.015484,10.400770,1767468647743,4450103623467,182915878505,127268
1-0_N201649.bin,48,interleave,2,58713,0.022142,10.390104,1778914086042,4451171471906,184911369199,86723
1-0_N201649.bin,48,interleave,3,58713,0.023819,10.376252,1785496872655,4451562868104,184814783023,146023
1-0_N201649.bin,48,interleave,4,58713,0.022345,10.354809,1778288620291,4450865862084,183851751052,85497
1-0_N201649.bin,48,interleave,5,58713,0.021971,10.308181,1785205240367,4451317978239,185425425860,62801
1-0_N201649.bin,48,interleave,6,58713,0.023281,10.378931,1786503511011,4451646034925,183129329190,89477
1-0_N201649.bin,48,interleave,7,58713,0.016253,10.296602,1783849896177,4451333545707,184630897360,144429
1-0_N201649.bin,48,interleave,8,58713,0.021600,10.335857,1792784897854,4452019759424,183260853577,100700
1-0_N201649.bin,48,interleave,9,58713,0.021700,10.276943,1780267630215,4451309192564,183264836975,131794
1-0_N201649.bin,48,interleave,10,58713,0.024213,10.345202,1796305889072,4452171430906,183228475788,100014
1-0_N201649.bin,48,interleave,11,58713,0.021409,10.348095,1796145327383,4452227311921,184718402455,75430
1-0_N201649.bin,48,interleave,12,58713,0.015348,10.338717,1792662598473,4451856640918,184964736555,121716
1-0_N201649.bin,48,interleave,13,58713,0.022376,10.373883,1789142867324,4451408709888,184922727729,76714
1-0_N201649.bin,48,interleave,14,58713,0.020545,10.375364,1796881748004,4452260902442,185201056539,99649
1-0_N201649.bin,48,interleave,15,58713,0.020469,10.372230,1788798040170,4451756050069,182761574059,161582
1-0_N28807.bin,1,membind,1,16590,0.052384,9.948877,36069050734,179237585933,24699285,44273
